SITE CODE= 9CFâFèÈésèºã¥í¨              ,32.7417,130.8087, 11,6.5,42474.8934491,  3.40,  5.77
 LAT.=   32.6476
 LON.=  130.6842
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2016 04 14 21 26 20
 NS,EW,UD
-6.732,1.222,12.154
-9.112,-0.212,11.876
-11.215,-1.581,8.931
-13.368,-2.361,3.963
-15.484,-2.362,-1.995
-17.142,-1.802,-7.596
-17.990,-1.092,-11.314
-18.015,-0.570,-11.926
-17.450,-0.402,-9.126
-16.478,-0.652,-3.803
-15.094,-1.346,2.332
-13.222,-2.437,7.487
-10.917,-3.713,10.368
-8.408,-4.805,10.424
-5.934,-5.368,7.901
-3.598,-5.296,3.820
-1.420,-4.766,-0.246
0.510,-4.054,-2.731
1.997,-3.295,-2.765
2.889,-2.433,-0.545
3.231,-1.410,2.861
3.208,-0.364,6.060
2.940,0.399,7.854
2.399,0.644,7.534
1.550,0.390,5.022
0.528,-0.112,0.911
-0.399,-0.588,-3.671
-1.071,-0.881,-7.483
-1.575,-0.963,-9.668
-2.108,-0.848,-10.047
-2.699,-0.539,-8.975
-3.089,-0.048,-6.964
-2.908,0.552,-4.418
-1.969,1.097,-1.637
-0.413,1.368,1.042
1.388,1.213,3.186
3.029,0.718,4.383
4.209,0.243,4.422
4.805,0.240,3.427
4.898,0.897,1.819
4.773,1.946,0.150
4.813,2.811,-1.175
5.285,3.014,-2.130
6.172,2.474,-3.036
7.208,1.475,-4.243
8.090,0.415,-5.735
8.688,-0.424,-6.991
9.056,-0.948,-7.297
9.288,-1.222,-6.226
9.397,-1.432,-3.916
9.329,-1.812,-0.891
9.052,-2.525,2.321
8.598,-3.575,5.410
8.010,-4.864,8.141
7.279,-6.309,10.101
6.323,-7.866,10.699
5.031,-9.409,9.515
3.340,-10.618,6.696
1.313,-11.083,2.993
-0.811,-10.544,-0.615
-2.675,-9.036,-3.416
-3.945,-6.815,-5.158
-4.477,-4.174,-5.883
-4.349,-1.373,-5.651
-3.773,1.324,-4.456
-2.966,3.669,-2.367
-2.088,5.573,0.272
-1.281,7.205,2.832
-0.684,8.852,4.621
-0.402,10.594,5.204
-0.419,12.126,4.581
-0.585,12.960,3.111
-0.696,12.835,1.239
-0.624,11.924,-0.708
-0.382,10.633,-2.509
-0.085,9.230,-3.881
0.128,7.730,-4.420
0.144,6.115,-3.767
-0.130,4.570,-1.899
-0.781,3.411,0.744
-1.846,2.776,3.377
-3.277,2.479,5.156
-4.956,2.218,5.444
-6.733,1.868,4.017
-8.436,1.527,1.155
-9.832,1.279,-2.397
-10.638,1.030,-5.662
-10.648,0.649,-7.781
-9.877,0.194,-8.316
-8.573,-0.102,-7.352
-7.051,-0.121,-5.369
-5.508,-0.043,-2.987
-3.998,-0.205,-0.719
-2.566,-0.806,1.140
-1.366,-1.819,2.470
-0.619,-3.184,3.204
-0.458,-4.932,3.282
-0.817,-7.028,2.752
-1.460,-9.102,1.882
-2.094,-10.506,1.119
-2.456,-10.731,0.857
-2.378,-9.786,1.216
-1.808,-8.104,1.998
-0.845,-6.102,2.806
0.287,-3.901,3.187
1.326,-1.515,2.754
2.079,0.768,1.330
2.498,2.332,-0.887
2.670,2.632,-3.283
2.731,1.687,-5.023
2.755,0.136,-5.417
2.701,-1.223,-4.194
2.465,-1.980,-1.558
2.034,-2.273,1.938
1.586,-2.491,5.532
1.416,-2.833,8.394
1.691,-3.129,9.787
2.265,-3.006,9.270
2.782,-2.220,6.830
3.022,-0.849,2.900
3.156,0.749,-1.770
3.620,2.137,-6.310
4.728,2.985,-9.939
6.410,3.154,-12.136
8.319,2.687,-12.699
10.140,1.759,-11.679
11.711,0.595,-9.265
12.902,-0.601,-5.738
13.481,-1.700,-1.511
13.245,-2.611,2.811
12.271,-3.251,6.478
10.968,-3.569,8.781
9.798,-3.617,9.288
8.920,-3.541,8.016
8.132,-3.444,5.443
7.134,-3.255,2.317
5.829,-2.763,-0.617
4.378,-1.863,-2.876
3.015,-0.709,-4.311
1.835,0.402,-5.002
0.728,1.324,-5.059
-0.515,2.125,-4.514
-2.054,2.852,-3.332
-3.885,3.276,-1.542
-5.848,3.041,0.684
-7.732,2.130,3.045
-9.388,1.073,5.197
-10.736,0.603,6.866
-11.705,1.045,7.888
-12.196,2.118,8.193
-12.184,3.317,7.760
-11.845,4.399,6.594
-11.510,5.406,4.725
-11.451,6.312,2.227
-11.677,6.824,-0.765
-11.996,6.639,-4.020
-12.242,5.827,-7.156
-12.413,4.834,-9.654
-12.583,4.078,-10.977
-12.726,3.611,-10.758
-12.695,3.193,-8.961
-12.352,2.633,-5.915
-11.642,1.976,-2.237
-10.526,1.375,1.262
-8.892,0.868,3.737
-6.653,0.359,4.559
-3.944,-0.228,3.657
-1.163,-0.814,1.677
1.237,-1.231,-0.267
3.044,-1.380,-1.193
4.345,-1.314,-0.750
5.328,-1.194,0.738
6.065,-1.187,2.637
6.512,-1.415,4.366
6.693,-1.952,5.499
6.805,-2.825,5.708
7.116,-3.985,4.837
7.764,-5.278,3.101
8.664,-6.475,1.114
9.627,-7.360,-0.419
10.517,-7.802,-1.120
11.306,-7.782,-1.062
11.975,-7.353,-0.578
12.444,-6.592,0.009
12.596,-5.578,0.468
12.374,-4.393,0.582
11.824,-3.123,0.172
11.032,-1.858,-0.778
10.060,-0.688,-2.062
8.951,0.307,-3.350
7.781,1.075,-4.349
6.670,1.593,-4.859
5.710,1.856,-4.746
4.902,1.869,-3.952
4.165,1.671,-2.561
3.412,1.373,-0.830
2.609,1.124,0.933
1.759,1.032,2.506
0.840,1.090,3.779
-0.205,1.209,4.649
-1.421,1.327,4.939
-2.773,1.462,4.437
-4.128,1.659,3.059
-5.328,1.890,0.994
-6.285,2.050,-1.317
-7.014,2.058,-3.339
-7.596,1.928,-4.668
-8.097,1.744,-5.165
-8.534,1.554,-4.917
-8.916,1.337,-4.102
-9.284,1.066,-2.877
-9.686,0.763,-1.391
-10.075,0.482,0.155
-10.279,0.245,1.517
-10.079,0.043,2.499
-9.377,-0.110,3.046
-8.299,-0.144,3.236
-7.127,0.013,3.179
-6.127,0.340,2.940
-5.409,0.692,2.543
-4.912,0.883,2.012
-4.500,0.814,1.398
-4.062,0.514,0.775
-3.550,0.109,0.222
-2.958,-0.256,-0.174
-2.290,-0.474,-0.344
-1.543,-0.497,-0.260
-0.734,-0.342,0.044
0.096,-0.078,0.472
0.902,0.223,0.882
1.665,0.529,1.115
2.411,0.849,1.034
3.176,1.200,0.565
3.959,1.558,-0.276
4.700,1.868,-1.402
5.315,2.092,-2.674
5.753,2.240,-3.916
6.029,2.360,-4.898
6.209,2.475,-5.355
6.388,2.560,-5.079
6.661,2.565,-4.061
7.087,2.465,-2.549
7.656,2.263,-0.962
8.256,1.962,0.291
8.710,1.537,0.976
8.838,0.963,1.112
8.544,0.262,0.948
7.836,-0.479,0.874
6.813,-1.158,1.264
5.628,-1.711,2.285
4.454,-2.128,3.773
3.453,-2.421,5.280
2.731,-2.586,6.269
2.277,-2.623,6.350
1.956,-2.548,5.412
1.571,-2.403,3.618
0.959,-2.222,1.354
0.072,-2.032,-0.867
-1.033,-1.860,-2.535
-2.255,-1.764,-3.313
-3.514,-1.800,-3.180
-4.759,-1.977,-2.417
-5.949,-2.224,-1.432
-7.031,-2.443,-0.550
-7.952,-2.570,0.087
-8.692,-2.613,0.467
-9.264,-2.611,0.596
-9.700,-2.569,0.445
-10.004,-2.437,-0.001
-10.142,-2.146,-0.661
-10.044,-1.675,-1.343
-9.642,-1.074,-1.809
-8.910,-0.427,-1.903
-7.907,0.189,-1.629
-6.782,0.737,-1.126
-5.728,1.211,-0.582
-4.904,1.613,-0.126
-4.365,1.941,0.197
-4.057,2.193,0.400
-3.854,2.380,0.506
-3.626,2.520,0.524
-3.284,2.623,0.451
-2.794,2.679,0.271
-2.153,2.662,-0.027
-1.376,2.556,-0.416
-0.479,2.373,-0.808
0.524,2.151,-1.083
1.616,1.937,-1.151
2.762,1.763,-1.007
3.921,1.639,-0.698
5.043,1.553,-0.265
6.096,1.473,0.292
7.069,1.343,0.976
7.952,1.091,1.723
8.718,0.672,2.401
9.307,0.110,2.856
9.655,-0.495,2.985
9.750,-1.020,2.750
9.661,-1.386,2.169
9.506,-1.584,1.285
9.361,-1.659,0.158
9.214,-1.653,-1.127
8.981,-1.571,-2.436
8.595,-1.393,-3.573
8.066,-1.102,-4.302
7.449,-0.722,-4.427
6.784,-0.311,-3.881
6.060,0.057,-2.764
5.244,0.330,-1.303
4.347,0.506,0.239
3.443,0.613,1.645
2.608,0.690,2.764
1.854,0.757,3.499
1.097,0.812,3.797
0.220,0.858,3.636
-0.830,0.910,3.056
-1.994,0.981,2.164
-3.129,1.057,1.142
-4.118,1.092,0.181
-4.937,1.043,-0.584
-5.638,0.915,-1.121
-6.270,0.769,-1.461
-6.828,0.689,-1.631
-7.294,0.725,-1.620
-7.679,0.849,-1.423
-8.034,0.973,-1.086
-8.390,1.009,-0.715
-8.718,0.936,-0.417
-8.949,0.807,-0.259
-9.015,0.701,-0.269
-8.876,0.645,-0.457
-8.494,0.592,-0.813
-7.844,0.454,-1.286
-6.951,0.176,-1.759
-5.925,-0.220,-2.080
-4.921,-0.650,-2.106
-4.063,-1.013,-1.747
-3.376,-1.248,-1.002
-2.803,-1.359,0.015
-2.256,-1.407,1.101
-1.669,-1.478,2.020
-1.014,-1.631,2.597
-0.303,-1.871,2.761
0.421,-2.150,2.547
1.105,-2.411,2.062
1.711,-2.623,1.469
2.226,-2.792,0.967
2.650,-2.932,0.717
2.995,-3.041,0.751
3.282,-3.098,0.935
3.558,-3.087,1.052
3.865,-3.007,0.946
4.209,-2.868,0.611
4.545,-2.674,0.164
4.806,-2.426,-0.256
4.957,-2.118,-0.555
5.016,-1.744,-0.688
5.025,-1.299,-0.660
5.010,-0.785,-0.549
4.963,-0.218,-0.511
4.859,0.367,-0.697
4.682,0.933,-1.148
4.435,1.445,-1.734
4.138,1.882,-2.231
3.816,2.239,-2.455
3.504,2.526,-2.360
3.235,2.770,-2.009
3.031,3.004,-1.489
2.886,3.243,-0.865
2.753,3.482,-0.216
2.565,3.701,0.342
2.271,3.887,0.682
1.860,4.032,0.751
1.377,4.107,0.623
0.882,4.068,0.425
0.426,3.882,0.221
0.028,3.569,-0.039
-0.321,3.195,-0.432
-0.643,2.833,-0.926
-0.951,2.510,-1.345
-1.253,2.203,-1.478
-1.552,1.863,-1.225
-1.860,1.461,-0.648
-2.183,0.999,0.088
-2.516,0.513,0.819
-2.827,0.051,1.423
-3.068,-0.354,1.821
-3.200,-0.713,1.980
-3.221,-1.072,1.915
-3.170,-1.469,1.680
-3.097,-1.894,1.337
-3.027,-2.285,0.933
-2.952,-2.589,0.503
-2.848,-2.806,0.082
-2.710,-2.979,-0.285
-2.560,-3.138,-0.568
-2.440,-3.269,-0.744
-2.381,-3.339,-0.782
-2.397,-3.355,-0.635
-2.480,-3.359,-0.275
-2.614,-3.382,0.266
-2.777,-3.389,0.887
-2.945,-3.298,1.435
-3.086,-3.045,1.766
-3.161,-2.641,1.763
-3.126,-2.155,1.367
-2.944,-1.662,0.603
-2.606,-1.206,-0.385
-2.139,-0.806,-1.354
-1.598,-0.469,-2.039
-1.043,-0.193,-2.267
-0.514,0.046,-2.024
-0.032,0.287,-1.438
0.405,0.536,-0.718
0.814,0.757,-0.080
1.216,0.890,0.304
1.626,0.902,0.350
2.034,0.819,0.078
2.401,0.710,-0.379
2.676,0.647,-0.846
2.841,0.666,-1.154
2.922,0.774,-1.188
2.977,0.954,-0.900
3.063,1.177,-0.330
3.204,1.402,0.389
3.385,1.586,1.052
3.555,1.709,1.453
3.648,1.786,1.481
3.607,1.848,1.174
3.418,1.922,0.690
3.121,2.013,0.231
2.788,2.109,-0.036
2.490,2.201,-0.033
2.271,2.292,0.223
2.141,2.392,0.636
2.088,2.493,1.054
2.075,2.568,1.325
2.051,2.580,1.338
1.976,2.507,1.064
1.849,2.352,0.563
1.711,2.142,-0.040
1.599,1.913,-0.617
1.509,1.688,-1.080
1.395,1.469,-1.402
1.222,1.233,-1.586
0.981,0.954,-1.616
0.690,0.620,-1.463
0.350,0.229,-1.116
-0.055,-0.208,-0.630
-0.533,-0.681,-0.124
-1.060,-1.168,0.275
-1.577,-1.630,0.487
-2.022,-2.031,0.497
-2.346,-2.365,0.351
-2.517,-2.673,0.120
-2.530,-3.001,-0.116
-2.413,-3.355,-0.289
-2.224,-3.675,-0.337
-2.026,-3.886,-0.214
-1.859,-3.965,0.093
-1.731,-3.953,0.547
-1.630,-3.914,1.043
-1.544,-3.873,1.453
-1.468,-3.810,1.665
-1.404,-3.694,1.629
-1.365,-3.514,1.354
-1.371,-3.282,0.900
-1.440,-3.011,0.366
-1.562,-2.708,-0.121
-1.699,-2.393,-0.452
-1.802,-2.094,-0.587
-1.837,-1.828,-0.581
-1.811,-1.581,-0.524
-1.757,-1.321,-0.470
-1.718,-1.024,-0.390
-1.727,-0.690,-0.219
-1.785,-0.330,0.071
-1.863,0.064,0.443
-1.918,0.515,0.800
-1.915,1.040,1.044
-1.846,1.625,1.110
-1.737,2.230,0.981
-1.620,2.810,0.673
-1.513,3.342,0.228
-1.415,3.830,-0.303
-1.305,4.288,-0.863
-1.165,4.724,-1.364
-0.987,5.129,-1.689
-0.775,5.483,-1.718
-0.534,5.758,-1.381
-0.271,5.923,-0.702
-0.002,5.942,0.181
0.255,5.786,1.054
0.474,5.445,1.682
0.656,4.947,1.887
0.824,4.345,1.623
1.015,3.700,0.988
1.240,3.069,0.173
1.483,2.497,-0.621
1.711,2.021,-1.238
1.916,1.652,-1.564
2.125,1.364,-1.523
2.375,1.097,-1.102
2.674,0.792,-0.407
2.995,0.433,0.334
3.293,0.061,0.865
3.535,-0.255,1.032
3.704,-0.482,0.856
3.794,-0.645,0.497
3.808,-0.821,0.148
3.761,-1.088,-0.055
3.674,-1.468,-0.062
3.562,-1.923,0.093
3.423,-2.387,0.325
3.250,-2.818,0.520
3.041,-3.229,0.564
2.801,-3.654,0.374
2.529,-4.103,-0.075
2.210,-4.542,-0.721
1.836,-4.915,-1.416
1.421,-5.191,-1.967
1.002,-5.373,-2.210
0.617,-5.474,-2.077
0.278,-5.482,-1.608
-0.016,-5.371,-0.917
-0.280,-5.136,-0.157
-0.521,-4.812,0.500
-0.756,-4.449,0.903
-1.019,-4.075,0.961
-1.333,-3.699,0.707
-1.702,-3.332,0.276
-2.088,-2.992,-0.168
-2.431,-2.681,-0.512
-2.688,-2.367,-0.705
-2.851,-1.993,-0.717
-2.948,-1.530,-0.519
-3.017,-1.004,-0.121
-3.073,-0.467,0.394
-3.107,0.054,0.880
-3.093,0.574,1.204
-3.024,1.128,1.316
-2.924,1.721,1.254
-2.835,2.326,1.093
-2.794,2.899,0.898
-2.806,3.424,0.703
-2.841,3.905,0.521
-2.848,4.344,0.353
-2.773,4.718,0.202
-2.596,4.977,0.081
-2.340,5.074,0.020
-2.067,5.015,0.055
-1.841,4.850,0.201
-1.700,4.647,0.432
-1.641,4.437,0.671
-1.636,4.209,0.802
-1.647,3.937,0.700
-1.641,3.622,0.287
-1.593,3.296,-0.421
-1.487,3.001,-1.293
-1.329,2.757,-2.120
-1.139,2.546,-2.688
-0.933,2.331,-2.844
-0.717,2.078,-2.531
-0.478,1.780,-1.812
-0.201,1.463,-0.878
0.119,1.166,0.009
0.482,0.912,0.619
0.880,0.683,0.856
1.301,0.435,0.783
1.728,0.123,0.537
2.138,-0.252,0.226
2.512,-0.653,-0.081
2.835,-1.017,-0.316
3.102,-1.300,-0.380
3.328,-1.495,-0.211
3.543,-1.647,0.149
3.772,-1.829,0.555
4.005,-2.108,0.835
4.194,-2.499,0.884
4.283,-2.953,0.701
4.247,-3.384,0.351
4.106,-3.723,-0.060
3.906,-3.951,-0.431
3.681,-4.090,-0.671
3.445,-4.177,-0.736
3.206,-4.226,-0.646
2.968,-4.226,-0.479
2.731,-4.150,-0.342
2.481,-3.976,-0.326
2.205,-3.699,-0.458
1.898,-3.344,-0.681
1.569,-2.954,-0.878
1.237,-2.566,-0.936
0.916,-2.190,-0.805
0.627,-1.810,-0.515
0.390,-1.405,-0.146
0.213,-0.969,0.217
0.065,-0.518,0.509
-0.108,-0.073,0.681
-0.361,0.347,0.713
-0.705,0.732,0.623
-1.113,1.074,0.473
-1.550,1.372,0.347
-1.998,1.629,0.314
-2.454,1.844,0.404
-2.914,2.014,0.593
-3.362,2.132,0.818
-3.784,2.206,0.990
-4.170,2.258,1.029
-4.515,2.310,0.890
-4.801,2.367,0.580
-5.011,2.418,0.152
-5.135,2.450,-0.314
-5.183,2.469,-0.730
-5.166,2.486,-1.011
-5.082,2.504,-1.108
-4.905,2.511,-1.023
-4.607,2.488,-0.797
-4.178,2.431,-0.474
-3.642,2.341,-0.082
-3.047,2.220,0.342
-2.442,2.060,0.724
-1.857,1.857,0.948
-1.288,1.619,0.933
-0.719,1.376,0.688
-0.145,1.157,0.313
0.403,0.973,-0.072
0.885,0.815,-0.392
1.282,0.657,-0.604
1.618,0.477,-0.667
1.937,0.257,-0.534
2.261,-0.003,-0.207
2.570,-0.288,0.230
2.823,-0.565,0.628
3.000,-0.795,0.844
3.114,-0.950,0.803
3.202,-1.033,0.526
3.290,-1.081,0.111
3.382,-1.143,-0.305
3.459,-1.248,-0.601
3.485,-1.381,-0.715
3.433,-1.497,-0.673
3.295,-1.557,-0.554
3.099,-1.577,-0.443
2.886,-1.612,-0.397
2.689,-1.718,-0.443
2.509,-1.887,-0.586
2.325,-2.051,-0.795
2.117,-2.121,-0.983
1.891,-2.068,-1.030
1.681,-1.941,-0.846
1.521,-1.831,-0.432
1.420,-1.800,0.109
1.348,-1.831,0.627
1.250,-1.848,0.985
1.072,-1.761,1.107
0.790,-1.533,1.002
0.410,-1.197,0.749
-0.033,-0.842,0.469
-0.490,-0.563,0.267
-0.905,-0.408,0.176
-1.237,-0.353,0.151
-1.466,-0.317,0.114
-1.602,-0.213,0.024
-1.677,-0.007,-0.085
-1.730,0.266,-0.135
-1.797,0.537,-0.061
-1.887,0.745,0.131
-1.987,0.883,0.375
-2.060,0.998,0.570
-2.065,1.154,0.641
-1.985,1.381,0.557
-1.835,1.659,0.331
-1.666,1.927,0.015
-1.539,2.132,-0.320
-1.483,2.265,-0.598
-1.475,2.350,-0.741
-1.456,2.413,-0.698
-1.376,2.448,-0.469
-1.241,2.425,-0.139
-1.100,2.319,0.152
-0.995,2.149,0.275
-0.915,1.960,0.194
-0.810,1.784,-0.015
-0.642,1.615,-0.234
-0.424,1.412,-0.375
-0.212,1.144,-0.428
-0.055,0.821,-0.423
0.045,0.485,-0.391
0.120,0.173,-0.360
0.200,-0.112,-0.358
0.292,-0.398,-0.399
0.378,-0.699,-0.440
0.436,-0.995,-0.380
0.453,-1.254,-0.137
0.433,-1.457,0.272
0.393,-1.620,0.708
0.348,-1.769,0.992
0.301,-1.907,1.017
0.240,-2.010,0.794
0.156,-2.060,0.425
0.050,-2.074,0.029
-0.069,-2.088,-0.297
-0.189,-2.113,-0.491
-0.300,-2.113,-0.502
-0.385,-2.030,-0.311
-0.423,-1.844,0.053
-0.406,-1.596,0.496
-0.363,-1.348,0.869
-0.337,-1.138,1.024
-0.348,-0.958,0.878
-0.371,-0.783,0.469
-0.354,-0.608,-0.064
-0.272,-0.448,-0.546
-0.153,-0.302,-0.837
-0.061,-0.140,-0.893
-0.032,0.085,-0.755
-0.046,0.390,-0.508
-0.045,0.727,-0.243
0.023,1.007,-0.036
0.162,1.158,0.051
0.315,1.174,-0.012
0.406,1.121,-0.210
0.381,1.090,-0.469
0.253,1.122,-0.680
0.108,1.182,-0.751
0.059,1.188,-0.648
0.175,1.079,-0.391
0.442,0.859,-0.040
0.777,0.596,0.314
1.096,0.376,0.571
1.349,0.252,0.646
1.531,0.222,0.523
1.645,0.245,0.296
1.695,0.266,0.136
1.693,0.262,0.210
1.654,0.250,0.576
1.590,0.281,1.135
1.490,0.390,1.659
1.336,0.556,1.875
1.126,0.695,1.581
0.894,0.707,0.744
0.686,0.548,-0.437
0.524,0.260,-1.570
0.390,-0.054,-2.205
0.228,-0.307,-2.064
-0.006,-0.462,-1.201
-0.301,-0.542,0.012
-0.586,-0.595,1.100
-0.763,-0.681,1.724
-0.796,-0.865,1.798
-0.765,-1.190,1.408
-0.833,-1.617,0.681
-1.115,-2.003,-0.253
-1.562,-2.175,-1.191
-1.964,-2.073,-1.814
-2.096,-1.826,-1.829
-1.891,-1.659,-1.194
-1.487,-1.688,-0.218
-1.109,-1.791,0.587
-0.904,-1.721,0.829
-0.861,-1.348,0.465
-0.870,-0.818,-0.217
-0.847,-0.448,-0.823
-0.788,-0.448,-1.071
-0.750,-0.739,-0.887
-0.774,-1.015,-0.371
-0.837,-0.999,0.282
-0.856,-0.658,0.863
-0.751,-0.205,1.212
-0.508,0.077,1.277
-0.227,0.055,1.108
-0.067,-0.171,0.792
-0.127,-0.341,0.385
-0.344,-0.223,-0.074
-0.521,0.217,-0.491
-0.482,0.797,-0.694
-0.228,1.272,-0.543
0.065,1.529,-0.083
0.220,1.673,0.443
0.208,1.912,0.746
0.159,2.364,0.683
0.218,2.956,0.341
0.410,3.492,-0.064
0.646,3.824,-0.336
0.825,3.950,-0.395
0.923,3.990,-0.289
0.997,4.065,-0.134
1.131,4.202,-0.027
1.369,4.313,0.028
1.687,4.261,0.111
1.992,3.973,0.296
2.172,3.502,0.539
2.160,3.000,0.677
1.985,2.597,0.557
1.744,2.290,0.175
1.529,1.950,-0.304
1.351,1.443,-0.687
1.162,0.751,-0.877
0.923,-0.002,-0.904
0.662,-0.654,-0.851
0.456,-1.134,-0.770
0.366,-1.507,-0.665
0.362,-1.906,-0.521
0.351,-2.407,-0.344
0.240,-2.967,-0.174
0.021,-3.459,-0.063
-0.208,-3.780,-0.043
-0.321,-3.930,-0.090
-0.257,-4.016,-0.133
-0.069,-4.149,-0.093
0.115,-4.349,0.056
0.199,-4.528,0.276
0.180,-4.577,0.482
0.134,-4.470,0.604
0.137,-4.283,0.611
0.202,-4.128,0.519
0.267,-4.044,0.383
0.259,-3.973,0.276
0.151,-3.818,0.271
-0.020,-3.530,0.390
-0.187,-3.148,0.581
-0.308,-2.766,0.746
-0.394,-2.460,0.794
-0.501,-2.237,0.691
-0.690,-2.025,0.459
-0.977,-1.723,0.139
-1.317,-1.268,-0.224
-1.632,-0.680,-0.576
-1.854,-0.042,-0.828
-1.961,0.558,-0.888
-1.976,1.090,-0.727
-1.930,1.593,-0.433
-1.843,2.126,-0.182
-1.716,2.719,-0.130
-1.554,3.335,-0.316
-1.378,3.898,-0.627
-1.208,4.343,-0.889
-1.046,4.646,-0.966
-0.876,4.825,-0.830
-0.674,4.920,-0.557
-0.426,4.958,-0.257
-0.133,4.942,-0.021
0.198,4.849,0.114
0.551,4.646,0.180
0.884,4.315,0.244
1.145,3.878,0.362
1.302,3.394,0.535
1.361,2.938,0.699
1.374,2.554,0.772
1.394,2.229,0.723
1.443,1.900,0.585
1.498,1.509,0.426
1.512,1.049,0.284
1.454,0.573,0.157
1.323,0.154,0.034
1.149,-0.164,-0.073
0.966,-0.394,-0.130
0.794,-0.573,-0.122
0.641,-0.736,-0.086
0.508,-0.896,-0.095
0.402,-1.040,-0.198
0.325,-1.154,-0.385
0.271,-1.234,-0.573
0.241,-1.295,-0.653
0.241,-1.369,-0.558
0.280,-1.477,-0.301
0.350,-1.607,0.008
0.428,-1.721,0.218
0.492,-1.781,0.211
0.538,-1.787,-0.018
0.575,-1.786,-0.361
0.603,-1.831,-0.659
0.596,-1.934,-0.795
0.513,-2.050,-0.744
0.334,-2.116,-0.567
0.073,-2.098,-0.355
-0.223,-2.016,-0.175
-0.499,-1.923,-0.060
-0.710,-1.864,-0.003
-0.854,-1.846,0.028
-0.962,-1.843,0.068
-1.080,-1.813,0.144
-1.232,-1.729,0.261
-1.401,-1.587,0.392
-1.541,-1.404,0.487
-1.609,-1.211,0.489
-1.593,-1.042,0.372
-1.512,-0.919,0.158
-1.394,-0.847,-0.081
-1.267,-0.803,-0.259
-1.140,-0.744,-0.310
-1.001,-0.627,-0.216
-0.836,-0.430,-0.006
-0.633,-0.173,0.251
-0.397,0.091,0.456
-0.139,0.314,0.517
0.129,0.482,0.394
0.393,0.626,0.128
0.624,0.796,-0.167
0.796,1.017,-0.369
0.896,1.277,-0.398
0.945,1.535,-0.254
0.971,1.757,-0.007
0.989,1.931,0.241
0.983,2.062,0.403
0.926,2.164,0.438
0.812,2.247,0.366
0.652,2.316,0.248
0.464,2.365,0.138
0.266,2.378,0.066
0.077,2.335,0.013
-0.083,2.223,-0.072
-0.194,2.057,-0.246
-0.242,1.865,-0.521
-0.219,1.677,-0.828
-0.128,1.500,-1.019
0.001,1.332,-0.961
0.125,1.167,-0.634
0.201,1.019,-0.164
0.230,0.906,0.246
0.253,0.819,0.441
0.310,0.716,0.374
0.397,0.546,0.102
0.467,0.302,-0.259
0.469,0.033,-0.569
0.394,-0.191,-0.695
0.268,-0.337,-0.569
0.128,-0.428,-0.230
0.004,-0.515,0.187
-0.085,-0.636,0.537
-0.132,-0.796,0.731
-0.152,-0.981,0.743
-0.186,-1.176,0.577
-0.286,-1.359,0.250
-0.467,-1.502,-0.167
-0.685,-1.581,-0.539
-0.868,-1.610,-0.713
-0.957,-1.625,-0.625
-0.928,-1.651,-0.353
-0.792,-1.669,-0.056
-0.577,-1.637,0.134
-0.332,-1.540,0.196
-0.118,-1.422,0.192
0.015,-1.346,0.196
0.066,-1.331,0.238
0.074,-1.323,0.284
0.086,-1.243,0.261
0.108,-1.048,0.098
0.107,-0.775,-0.214
0.035,-0.516,-0.587
-0.118,-0.359,-0.856
-0.310,-0.330,-0.865
-0.467,-0.376,-0.569
-0.513,-0.406,-0.066
-0.426,-0.339,0.459
-0.246,-0.159,0.826
-0.068,0.089,0.925
0.018,0.343,0.754
-0.008,0.564,0.402
-0.101,0.754,0.016
-0.181,0.924,-0.264
-0.208,1.067,-0.376
-0.188,1.165,-0.339
-0.151,1.211,-0.234
-0.110,1.220,-0.129
-0.068,1.217,-0.067
-0.023,1.206,-0.063
0.016,1.175,-0.114
0.044,1.105,-0.201
0.060,1.000,-0.272
0.062,0.887,-0.268
0.043,0.799,-0.155
-0.002,0.754,0.038
-0.056,0.743,0.241
-0.096,0.735,0.360
-0.113,0.696,0.331
-0.129,0.614,0.163
-0.171,0.508,-0.060
-0.241,0.415,-0.223
-0.309,0.366,-0.245
-0.344,0.363,-0.126
-0.339,0.385,0.066
-0.300,0.406,0.255
-0.230,0.407,0.400
-0.121,0.382,0.495
0.021,0.331,0.541
0.163,0.253,0.535
0.252,0.145,0.472
0.264,0.012,0.366
0.216,-0.132,0.236
0.144,-0.268,0.082
0.071,-0.381,-0.101
-0.011,-0.481,-0.301
-0.113,-0.588,-0.467
-0.230,-0.717,-0.525
-0.343,-0.857,-0.438
-0.450,-0.970,-0.235
-0.559,-1.024,-0.002
-0.674,-1.005,0.175
-0.784,-0.933,0.233
-0.869,-0.837,0.158
-0.915,-0.744,-0.019
-0.920,-0.660,-0.228
-0.886,-0.587,-0.379
-0.806,-0.519,-0.407
-0.681,-0.453,-0.317
-0.533,-0.381,-0.188
-0.391,-0.297,-0.112
-0.271,-0.212,-0.121
-0.164,-0.151,-0.174
-0.047,-0.139,-0.196
0.101,-0.184,-0.134
0.280,-0.259,0.016
0.473,-0.311,0.221
0.648,-0.296,0.421
0.782,-0.205,0.547
0.863,-0.073,0.541
0.904,0.046,0.392
0.934,0.113,0.152
0.965,0.127,-0.081
0.981,0.118,-0.219
0.949,0.131,-0.230
0.849,0.199,-0.147
