SITE CODE= 9D2è„ìVëêésëÂñÓñÏí¨          ,32.8632,130.8990, 10,5.9,42476.0735532,  9.43, 16.03
 LAT.=   32.5874
 LON.=  130.4304
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2016 04 16 01 45 50
 NS,EW,UD
-0.064,0.157,0.048
-0.096,0.168,-0.011
-0.120,0.181,-0.037
-0.141,0.184,0.012
-0.163,0.163,0.090
-0.181,0.118,0.109
-0.181,0.054,0.047
-0.160,-0.012,-0.033
-0.120,-0.066,-0.061
-0.069,-0.095,-0.034
-0.017,-0.096,-0.009
0.021,-0.074,-0.016
0.037,-0.038,-0.024
0.025,-0.000,0.004
0.003,0.035,0.051
-0.002,0.062,0.057
0.027,0.068,-0.001
0.085,0.041,-0.062
0.144,-0.015,-0.056
0.181,-0.082,0.007
0.193,-0.125,0.042
0.192,-0.120,-0.008
0.181,-0.071,-0.083
0.155,0.000,-0.066
0.114,0.061,0.072
0.078,0.093,0.209
0.070,0.095,0.196
0.083,0.082,0.030
0.082,0.066,-0.126
0.035,0.042,-0.123
-0.051,-0.009,0.010
-0.132,-0.095,0.107
-0.168,-0.192,0.050
-0.150,-0.255,-0.095
-0.103,-0.246,-0.173
-0.053,-0.166,-0.109
-0.010,-0.059,0.029
0.025,0.024,0.124
0.050,0.059,0.125
0.059,0.060,0.060
0.056,0.057,-0.026
0.054,0.072,-0.107
0.065,0.110,-0.145
0.087,0.158,-0.090
0.112,0.194,0.059
0.132,0.198,0.214
0.148,0.162,0.245
0.154,0.092,0.114
0.139,0.001,-0.080
0.096,-0.092,-0.188
0.033,-0.171,-0.152
-0.024,-0.221,-0.049
-0.060,-0.230,0.016
-0.086,-0.191,0.033
-0.128,-0.111,0.066
-0.198,-0.006,0.145
-0.278,0.098,0.197
-0.336,0.176,0.131
-0.350,0.203,-0.033
-0.320,0.178,-0.159
-0.259,0.117,-0.128
-0.179,0.047,0.020
-0.094,-0.005,0.137
-0.028,-0.034,0.116
-0.005,-0.036,-0.006
-0.030,-0.016,-0.123
-0.079,0.021,-0.178
-0.110,0.072,-0.189
-0.099,0.120,-0.177
-0.054,0.151,-0.107
-0.001,0.154,0.050
0.040,0.125,0.242
0.065,0.060,0.339
0.072,-0.045,0.248
0.060,-0.187,0.018
0.033,-0.336,-0.189
0.011,-0.441,-0.227
0.022,-0.455,-0.075
0.074,-0.364,0.138
0.141,-0.204,0.245
0.175,-0.043,0.171
0.148,0.059,-0.001
0.067,0.084,-0.126
-0.020,0.050,-0.126
-0.069,-0.006,-0.061
-0.057,-0.063,-0.041
0.005,-0.108,-0.089
0.094,-0.126,-0.114
0.179,-0.098,-0.042
0.235,-0.012,0.079
0.243,0.117,0.124
0.198,0.243,0.050
0.109,0.310,-0.045
0.002,0.297,-0.041
-0.102,0.219,0.054
-0.193,0.123,0.122
-0.269,0.048,0.084
-0.335,0.016,0.004
-0.386,0.017,-0.012
-0.412,0.023,0.032
-0.404,0.004,0.036
-0.360,-0.046,-0.057
-0.291,-0.109,-0.163
-0.209,-0.142,-0.153
-0.131,-0.112,-0.020
-0.068,-0.027,0.094
-0.020,0.070,0.072
0.023,0.129,-0.054
0.077,0.125,-0.136
0.141,0.075,-0.086
0.194,0.019,0.030
0.205,-0.015,0.077
0.162,-0.028,0.006
0.081,-0.037,-0.098
0.002,-0.054,-0.110
-0.034,-0.071,0.015
-0.017,-0.068,0.199
0.039,-0.039,0.309
0.096,-0.003,0.262
0.121,0.007,0.083
0.095,-0.025,-0.122
0.032,-0.089,-0.253
-0.024,-0.157,-0.276
-0.040,-0.200,-0.223
-0.003,-0.206,-0.137
0.061,-0.179,-0.031
0.118,-0.128,0.088
0.149,-0.064,0.177
0.153,-0.003,0.164
0.141,0.040,0.040
0.118,0.064,-0.110
0.080,0.081,-0.174
0.031,0.103,-0.127
-0.022,0.125,-0.058
-0.070,0.126,-0.056
-0.105,0.094,-0.098
-0.123,0.047,-0.086
-0.121,0.022,0.021
-0.101,0.042,0.129
-0.075,0.095,0.114
-0.056,0.144,-0.030
-0.052,0.157,-0.175
-0.061,0.121,-0.192
-0.081,0.047,-0.079
-0.109,-0.035,0.057
-0.139,-0.097,0.118
-0.152,-0.118,0.085
-0.132,-0.100,0.016
-0.084,-0.072,-0.026
-0.036,-0.057,-0.009
-0.004,-0.060,0.047
0.013,-0.060,0.089
0.035,-0.040,0.061
0.064,-0.002,-0.027
0.086,0.032,-0.092
0.091,0.045,-0.059
0.098,0.036,0.041
0.129,0.023,0.092
0.181,0.022,0.024
0.213,0.044,-0.092
0.196,0.084,-0.127
0.143,0.127,-0.048
0.103,0.143,0.034
0.101,0.113,0.002
0.109,0.046,-0.126
0.075,-0.026,-0.218
-0.021,-0.072,-0.178
-0.145,-0.087,-0.046
-0.234,-0.090,0.068
-0.253,-0.092,0.116
-0.214,-0.084,0.128
-0.157,-0.048,0.145
-0.113,0.012,0.153
-0.087,0.068,0.113
-0.068,0.091,0.022
-0.041,0.071,-0.085
-0.012,0.027,-0.167
0.004,-0.014,-0.200
-0.008,-0.040,-0.176
-0.048,-0.040,-0.098
-0.085,-0.016,-0.006
-0.082,0.026,0.033
-0.026,0.072,-0.019
0.059,0.102,-0.129
0.126,0.100,-0.200
0.144,0.072,-0.164
0.121,0.031,-0.036
0.089,-0.004,0.098
0.080,-0.025,0.171
0.099,-0.032,0.170
0.127,-0.032,0.130
0.143,-0.041,0.085
0.135,-0.067,0.043
0.109,-0.104,-0.002
0.078,-0.133,-0.049
0.055,-0.132,-0.077
0.046,-0.091,-0.057
0.055,-0.018,0.015
0.080,0.061,0.100
0.114,0.120,0.128
0.144,0.143,0.060
0.152,0.127,-0.067
0.126,0.080,-0.166
0.068,0.018,-0.169
-0.003,-0.048,-0.096
-0.068,-0.108,-0.017
-0.117,-0.145,0.023
-0.155,-0.147,0.046
-0.187,-0.113,0.084
-0.214,-0.060,0.128
-0.230,-0.013,0.126
-0.230,0.010,0.047
-0.225,0.014,-0.069
-0.229,0.011,-0.150
-0.246,0.007,-0.168
-0.263,-0.002,-0.153
-0.257,-0.029,-0.143
-0.218,-0.071,-0.128
-0.152,-0.103,-0.065
-0.073,-0.097,0.048
0.007,-0.039,0.149
0.091,0.057,0.173
0.173,0.154,0.127
0.243,0.212,0.075
0.287,0.204,0.055
0.299,0.136,0.029
0.288,0.036,-0.046
0.271,-0.047,-0.136
0.262,-0.082,-0.155
0.266,-0.062,-0.076
0.276,-0.006,0.012
0.273,0.054,0.010
0.235,0.107,-0.073
0.164,0.153,-0.122
0.083,0.193,-0.061
0.025,0.214,0.054
0.005,0.194,0.109
0.003,0.127,0.065
-0.013,0.030,-0.009
-0.062,-0.060,-0.042
-0.131,-0.114,-0.037
-0.189,-0.125,-0.050
-0.209,-0.097,-0.094
-0.186,-0.048,-0.128
-0.136,0.005,-0.114
-0.091,0.048,-0.060
-0.076,0.064,0.005
-0.102,0.045,0.074
-0.148,-0.001,0.139
-0.183,-0.059,0.163
-0.182,-0.113,0.109
-0.149,-0.150,-0.001
-0.112,-0.165,-0.073
-0.093,-0.160,-0.036
-0.092,-0.143,0.059
-0.093,-0.118,0.076
-0.089,-0.082,-0.050
-0.088,-0.034,-0.212
-0.100,0.023,-0.232
-0.114,0.075,-0.068
-0.100,0.110,0.120
-0.042,0.123,0.146
0.040,0.125,0.005
0.103,0.127,-0.130
0.116,0.125,-0.128
0.093,0.106,-0.050
0.068,0.069,-0.046
0.062,0.036,-0.134
0.064,0.037,-0.162
0.063,0.082,-0.016
0.065,0.145,0.209
0.096,0.185,0.312
0.166,0.176,0.220
0.247,0.118,0.068
0.294,0.028,0.001
0.287,-0.074,0.002
0.236,-0.165,-0.049
0.172,-0.214,-0.174
0.121,-0.200,-0.236
0.088,-0.135,-0.129
0.066,-0.061,0.064
0.043,-0.016,0.151
0.010,-0.007,0.056
-0.036,-0.010,-0.092
-0.092,-0.012,-0.117
-0.146,-0.026,0.003
-0.190,-0.067,0.132
-0.223,-0.127,0.143
-0.252,-0.166,0.051
-0.278,-0.154,-0.037
-0.290,-0.091,-0.063
-0.274,-0.007,-0.057
-0.229,0.068,-0.075
-0.180,0.114,-0.116
-0.155,0.119,-0.128
-0.167,0.081,-0.081
-0.196,0.018,-0.001
-0.210,-0.037,0.067
-0.181,-0.052,0.102
-0.107,-0.025,0.115
-0.008,0.018,0.119
0.087,0.049,0.116
0.155,0.058,0.102
0.186,0.060,0.074
0.182,0.070,0.025
0.164,0.085,-0.058
0.150,0.089,-0.173
0.149,0.068,-0.264
0.161,0.025,-0.260
0.182,-0.020,-0.137
0.215,-0.052,0.041
0.259,-0.061,0.177
0.300,-0.048,0.212
0.319,-0.026,0.171
0.296,-0.011,0.107
0.236,-0.008,0.040
0.163,-0.014,-0.024
0.100,-0.013,-0.068
0.046,0.005,-0.048
-0.014,0.035,0.038
-0.098,0.048,0.126
-0.190,0.028,0.120
-0.257,-0.017,-0.007
-0.269,-0.052,-0.181
-0.228,-0.040,-0.283
-0.167,0.016,-0.248
-0.114,0.077,-0.107
-0.080,0.091,0.039
-0.058,0.039,0.102
-0.041,-0.048,0.058
-0.034,-0.125,-0.039
-0.042,-0.152,-0.105
-0.058,-0.119,-0.089
-0.065,-0.045,-0.011
-0.060,0.042,0.066
-0.057,0.112,0.099
-0.068,0.147,0.086
-0.088,0.144,0.050
-0.092,0.118,0.014
-0.060,0.079,-0.014
0.004,0.032,-0.033
0.072,-0.025,-0.051
0.117,-0.091,-0.079
0.127,-0.144,-0.106
0.111,-0.156,-0.084
0.088,-0.114,0.016
0.082,-0.034,0.152
0.102,0.048,0.210
0.140,0.106,0.131
0.171,0.128,-0.006
0.170,0.122,-0.063
0.129,0.098,0.000
0.060,0.060,0.078
-0.014,0.010,0.059
-0.076,-0.040,-0.029
-0.112,-0.075,-0.058
-0.112,-0.083,0.032
-0.078,-0.066,0.152
-0.032,-0.041,0.178
-0.004,-0.020,0.097
-0.007,-0.000,-0.006
-0.028,0.014,-0.073
-0.040,0.020,-0.120
-0.036,0.004,-0.160
-0.024,-0.029,-0.142
-0.020,-0.059,-0.021
-0.020,-0.068,0.134
-0.012,-0.052,0.194
0.001,-0.026,0.113
0.010,-0.000,-0.005
0.006,0.019,-0.029
-0.001,0.029,0.046
0.002,0.024,0.100
0.017,0.004,0.048
0.021,-0.017,-0.052
-0.002,-0.025,-0.084
-0.049,-0.016,-0.015
-0.083,-0.010,0.052
-0.075,-0.023,0.012
-0.032,-0.048,-0.111
0.015,-0.060,-0.177
0.046,-0.038,-0.070
0.068,0.005,0.159
0.103,0.048,0.331
0.164,0.072,0.303
0.228,0.076,0.100
0.259,0.068,-0.109
0.236,0.053,-0.186
0.175,0.031,-0.132
0.105,0.010,-0.060
0.047,0.001,-0.065
0.004,0.007,-0.136
-0.034,0.018,-0.186
-0.071,0.020,-0.142
-0.104,0.007,-0.002
-0.121,-0.005,0.167
-0.113,-0.007,0.278
-0.077,0.005,0.277
-0.027,0.023,0.177
0.011,0.032,0.050
0.009,0.025,-0.031
-0.033,0.007,-0.056
-0.090,-0.012,-0.062
-0.121,-0.020,-0.073
-0.105,-0.007,-0.070
-0.062,0.023,-0.028
-0.026,0.052,0.037
-0.018,0.049,0.081
-0.029,0.006,0.075
-0.037,-0.054,0.035
-0.023,-0.090,-0.015
0.003,-0.075,-0.068
0.025,-0.023,-0.105
0.031,0.024,-0.092
0.025,0.030,-0.020
0.021,-0.008,0.054
0.027,-0.057,0.054
0.041,-0.072,-0.026
0.062,-0.042,-0.100
0.084,0.004,-0.090
0.106,0.024,-0.021
0.120,-0.008,0.012
0.118,-0.075,-0.015
0.103,-0.127,-0.032
0.084,-0.125,0.033
0.071,-0.066,0.144
0.061,0.009,0.184
0.046,0.054,0.103
0.028,0.039,-0.019
0.018,-0.020,-0.076
0.024,-0.078,-0.050
0.037,-0.089,-0.013
0.034,-0.037,-0.013
0.000,0.049,-0.020
-0.054,0.123,0.011
-0.104,0.141,0.063
-0.126,0.109,0.068
-0.123,0.064,0.004
-0.111,0.050,-0.068
-0.105,0.081,-0.081
-0.112,0.130,-0.039
-0.128,0.156,-0.006
-0.153,0.137,-0.026
-0.179,0.085,-0.076
-0.195,0.028,-0.100
-0.187,-0.007,-0.073
-0.149,-0.017,-0.018
-0.088,-0.011,0.027
-0.020,-0.002,0.041
0.040,-0.003,0.022
0.080,-0.025,-0.012
0.093,-0.065,-0.029
0.082,-0.111,-0.003
0.070,-0.145,0.056
0.084,-0.157,0.111
0.138,-0.144,0.135
0.210,-0.117,0.141
0.264,-0.092,0.148
0.276,-0.082,0.145
0.255,-0.091,0.087
0.228,-0.110,-0.037
0.211,-0.122,-0.173
0.198,-0.113,-0.234
0.167,-0.084,-0.189
0.110,-0.054,-0.084
0.041,-0.040,-0.001
-0.011,-0.042,0.029
-0.033,-0.041,0.027
-0.033,-0.017,0.030
-0.037,0.024,0.043
-0.069,0.060,0.037
-0.125,0.070,-0.001
-0.179,0.053,-0.045
-0.207,0.029,-0.037
-0.206,0.014,0.036
-0.194,0.007,0.114
-0.195,-0.002,0.103
-0.212,-0.021,-0.009
-0.232,-0.037,-0.130
-0.241,-0.036,-0.141
-0.225,-0.011,-0.039
-0.183,0.024,0.057
-0.126,0.058,0.047
-0.070,0.081,-0.034
-0.029,0.091,-0.066
-0.002,0.080,0.014
0.031,0.047,0.120
0.090,-0.004,0.124
0.169,-0.059,0.010
0.237,-0.094,-0.103
0.266,-0.098,-0.100
0.248,-0.077,0.002
0.212,-0.050,0.081
0.184,-0.027,0.044
0.173,-0.008,-0.063
0.161,0.012,-0.113
0.132,0.030,-0.036
0.083,0.028,0.103
0.031,-0.007,0.165
-0.011,-0.070,0.086
-0.045,-0.125,-0.056
-0.073,-0.134,-0.128
-0.089,-0.085,-0.071
-0.077,-0.003,0.036
-0.036,0.074,0.087
0.007,0.116,0.059
0.019,0.115,0.019
-0.014,0.082,0.016
-0.078,0.032,0.019
-0.134,-0.020,-0.036
-0.147,-0.055,-0.136
-0.105,-0.057,-0.194
-0.023,-0.018,-0.148
0.071,0.043,-0.036
0.144,0.095,0.050
0.169,0.114,0.071
0.144,0.097,0.060
0.091,0.067,0.063
0.039,0.045,0.066
0.004,0.035,0.029
-0.018,0.026,-0.048
-0.042,-0.000,-0.114
-0.065,-0.045,-0.115
-0.074,-0.085,-0.059
-0.058,-0.093,-0.001
-0.020,-0.054,0.013
0.020,0.019,-0.029
0.049,0.096,-0.097
0.059,0.150,-0.137
0.051,0.168,-0.110
0.022,0.161,-0.019
-0.025,0.140,0.075
-0.083,0.113,0.098
-0.129,0.081,0.030
-0.141,0.050,-0.069
-0.107,0.034,-0.106
-0.041,0.046,-0.036
0.028,0.089,0.084
0.076,0.139,0.152
0.089,0.165,0.103
0.072,0.152,-0.029
0.043,0.109,-0.140
0.020,0.059,-0.154
0.014,0.025,-0.089
0.026,0.011,-0.036
0.047,0.006,-0.058
0.065,-0.000,-0.116
0.072,-0.016,-0.114
0.066,-0.040,-0.008
0.050,-0.063,0.130
0.031,-0.082,0.186
0.016,-0.091,0.128
0.009,-0.089,0.031
0.011,-0.081,-0.008
0.014,-0.070,0.018
0.004,-0.058,0.037
-0.022,-0.040,-0.005
-0.056,-0.014,-0.084
-0.075,0.019,-0.128
-0.067,0.048,-0.097
-0.041,0.062,-0.007
-0.018,0.056,0.089
-0.011,0.039,0.141
-0.016,0.027,0.109
-0.022,0.033,-0.009
-0.025,0.058,-0.149
-0.029,0.092,-0.204
-0.034,0.117,-0.121
-0.032,0.121,0.032
-0.016,0.106,0.117
0.008,0.082,0.064
0.027,0.062,-0.042
0.030,0.046,-0.062
0.027,0.025,0.037
0.035,-0.002,0.136
0.057,-0.023,0.105
0.080,-0.018,-0.036
0.081,0.014,-0.130
0.056,0.054,-0.062
0.021,0.073,0.089
-0.002,0.060,0.145
-0.007,0.027,0.028
-0.004,-0.002,-0.137
-0.002,-0.015,-0.161
-0.002,-0.017,-0.008
-0.003,-0.019,0.167
-0.008,-0.030,0.195
-0.028,-0.055,0.075
-0.068,-0.089,-0.043
-0.110,-0.122,-0.048
-0.130,-0.138,0.011
-0.116,-0.120,0.016
-0.082,-0.068,-0.064
-0.049,-0.005,-0.142
-0.035,0.040,-0.123
-0.034,0.057,-0.027
-0.032,0.054,0.055
-0.017,0.050,0.073
0.010,0.057,0.061
0.043,0.063,0.060
0.068,0.061,0.065
0.081,0.055,0.039
0.087,0.055,-0.020
0.102,0.058,-0.071
0.129,0.047,-0.080
0.154,0.013,-0.048
0.153,-0.030,-0.004
0.114,-0.054,0.027
0.054,-0.040,0.038
0.007,-0.004,0.031
-0.007,0.027,0.025
0.003,0.043,0.041
0.016,0.051,0.072
0.020,0.055,0.070
0.018,0.043,0.002
0.019,-0.000,-0.092
0.019,-0.067,-0.132
0.009,-0.133,-0.086
-0.010,-0.171,-0.022
-0.032,-0.179,-0.029
-0.043,-0.166,-0.094
-0.044,-0.133,-0.112
-0.039,-0.078,-0.014
-0.027,-0.012,0.136
-0.005,0.042,0.196
0.024,0.060,0.107
0.046,0.037,-0.048
0.039,-0.004,-0.131
0.000,-0.045,-0.091
-0.044,-0.075,0.003
-0.061,-0.097,0.059
-0.041,-0.116,0.057
-0.008,-0.123,0.038
0.000,-0.112,0.039
-0.029,-0.079,0.039
-0.081,-0.033,0.000
-0.114,0.014,-0.067
-0.104,0.054,-0.106
-0.055,0.078,-0.066
0.006,0.081,0.035
0.051,0.058,0.120
0.056,0.012,0.123
0.020,-0.045,0.041
-0.036,-0.089,-0.069
-0.076,-0.100,-0.137
-0.073,-0.072,-0.122
-0.025,-0.015,-0.034
0.040,0.045,0.072
0.094,0.087,0.131
0.115,0.098,0.103
0.106,0.078,0.016
0.080,0.036,-0.059
0.051,-0.014,-0.073
0.031,-0.064,-0.028
0.023,-0.104,0.028
0.022,-0.128,0.054
0.012,-0.128,0.043
-0.015,-0.108,0.008
-0.055,-0.075,-0.030
-0.085,-0.039,-0.054
-0.082,-0.006,-0.045
-0.045,0.021,-0.004
0.005,0.043,0.044
0.039,0.054,0.065
0.036,0.050,0.051
-0.002,0.032,0.024
-0.061,0.005,-0.001
-0.118,-0.021,-0.039
-0.153,-0.039,-0.112
-0.155,-0.041,-0.178
-0.125,-0.019,-0.158
-0.077,0.021,-0.023
-0.023,0.067,0.143
0.024,0.096,0.206
0.062,0.098,0.122
0.083,0.073,-0.002
0.084,0.036,-0.034
0.068,-0.005,0.036
0.046,-0.048,0.086
0.028,-0.086,0.019
0.014,-0.114,-0.102
-0.001,-0.122,-0.128
-0.013,-0.106,-0.016
-0.013,-0.075,0.109
0.002,-0.046,0.108
0.020,-0.030,-0.003
0.025,-0.030,-0.075
0.016,-0.034,-0.018
0.012,-0.034,0.086
0.028,-0.034,0.102
0.055,-0.040,0.009
0.072,-0.059,-0.077
0.063,-0.079,-0.061
0.034,-0.085,0.012
0.006,-0.066,0.039
-0.009,-0.029,-0.006
-0.025,0.009,-0.040
-0.052,0.038,0.016
-0.089,0.055,0.125
-0.116,0.067,0.171
-0.117,0.077,0.095
-0.098,0.087,-0.043
-0.081,0.095,-0.131
-0.081,0.097,-0.116
-0.092,0.086,-0.040
-0.092,0.052,0.015
-0.066,-0.004,0.015
-0.023,-0.063,-0.016
0.015,-0.093,-0.033
0.032,-0.077,-0.016
0.031,-0.030,0.019
0.030,0.012,0.046
0.045,0.020,0.050
0.080,-0.005,0.039
0.121,-0.037,0.034
0.148,-0.043,0.050
0.147,-0.026,0.084
0.125,-0.010,0.104
0.106,-0.021,0.077
0.106,-0.064,0.002
0.120,-0.118,-0.076
0.118,-0.152,-0.098
0.081,-0.155,-0.042
0.018,-0.132,0.050
-0.031,-0.097,0.104
-0.032,-0.060,0.073
0.013,-0.030,-0.021
0.064,-0.011,-0.103
0.076,-0.006,-0.095
0.039,-0.016,0.007
-0.021,-0.033,0.121
-0.075,-0.048,0.132
-0.115,-0.052,0.008
-0.155,-0.039,-0.146
-0.203,-0.004,-0.186
-0.244,0.046,-0.068
-0.249,0.099,0.089
-0.212,0.134,0.133
-0.157,0.141,0.044
-0.118,0.130,-0.050
-0.103,0.119,-0.033
-0.095,0.117,0.064
-0.067,0.119,0.110
-0.017,0.115,0.035
0.034,0.099,-0.082
0.060,0.073,-0.122
0.052,0.044,-0.059
0.026,0.012,0.017
0.004,-0.020,0.022
0.001,-0.048,-0.030
0.021,-0.063,-0.067
0.051,-0.062,-0.050
0.074,-0.046,-0.001
0.082,-0.027,0.036
0.077,-0.016,0.055
0.073,-0.020,0.066
0.077,-0.037,0.062
0.087,-0.064,0.025
0.088,-0.097,-0.034
0.071,-0.128,-0.079
0.042,-0.152,-0.076
0.018,-0.160,-0.038
0.008,-0.149,-0.006
0.004,-0.118,0.007
-0.008,-0.075,0.029
-0.035,-0.035,0.080
-0.068,-0.006,0.137
-0.093,0.006,0.145
-0.112,0.005,0.075
-0.136,-0.003,-0.030
-0.173,-0.016,-0.098
-0.209,-0.029,-0.096
-0.224,-0.036,-0.054
-0.209,-0.029,-0.029
-0.171,-0.011,-0.034
-0.138,0.018,-0.034
-0.117,0.054,-0.001
-0.105,0.084,0.044
-0.090,0.103,0.041
-0.070,0.098,-0.016
-0.052,0.070,-0.067
-0.046,0.030,-0.047
-0.047,-0.007,0.029
-0.039,-0.032,0.083
-0.009,-0.038,0.055
0.039,-0.027,-0.019
0.092,-0.009,-0.058
0.124,0.005,-0.034
0.121,0.008,0.010
0.089,-0.002,0.026
0.050,-0.019,0.028
0.027,-0.034,0.059
0.029,-0.045,0.118
0.048,-0.055,0.137
0.063,-0.068,0.066
0.063,-0.078,-0.057
0.051,-0.078,-0.135
0.038,-0.065,-0.106
0.038,-0.045,-0.009
0.048,-0.025,0.065
0.059,-0.009,0.064
0.054,0.001,0.014
0.029,0.003,-0.023
-0.011,-0.004,-0.024
-0.054,-0.023,-0.015
-0.089,-0.043,-0.027
-0.112,-0.054,-0.041
-0.126,-0.049,-0.009
-0.130,-0.037,0.074
-0.124,-0.023,0.145
-0.106,-0.015,0.123
-0.083,-0.012,0.010
-0.062,-0.010,-0.102
-0.054,-0.011,-0.118
-0.056,-0.019,-0.045
-0.065,-0.032,0.030
-0.076,-0.040,0.037
-0.084,-0.031,-0.005
-0.084,-0.002,-0.035
-0.072,0.031,-0.019
-0.047,0.045,0.020
-0.016,0.026,0.044
0.011,-0.013,0.044
0.030,-0.048,0.029
0.039,-0.059,0.010
0.037,-0.045,-0.010
0.025,-0.024,-0.025
0.013,-0.011,-0.028
0.011,-0.012,-0.027
0.020,-0.015,-0.039
0.033,-0.009,-0.059
0.038,0.007,-0.062
0.033,0.028,-0.038
0.032,0.039,-0.014
0.045,0.035,-0.036
0.070,0.024,-0.118
0.092,0.016,-0.212
0.098,0.016,-0.241
0.095,0.023,-0.157
0.095,0.034,0.020
0.101,0.052,0.225
0.098,0.086,0.373
0.072,0.131,0.421
0.020,0.173,0.377
-0.036,0.190,0.285
-0.075,0.173,0.182
-0.082,0.121,0.065
-0.061,0.047,-0.080
-0.034,-0.033,-0.236
-0.023,-0.103,-0.338
-0.045,-0.146,-0.326
-0.093,-0.153,-0.213
-0.145,-0.123,-0.086
-0.169,-0.073,-0.036
-0.153,-0.018,-0.071
-0.115,0.027,-0.103
-0.085,0.058,-0.037
-0.082,0.070,0.115
-0.092,0.055,0.218
-0.097,0.004,0.138
-0.090,-0.073,-0.109
-0.078,-0.153,-0.340
-0.067,-0.201,-0.363
-0.043,-0.196,-0.168
0.004,-0.144,0.064
0.063,-0.071,0.159
0.098,-0.000,0.127
0.088,0.061,0.114
0.049,0.116,0.204
0.023,0.159,0.295
0.039,0.177,0.232
0.080,0.159,0.016
0.111,0.109,-0.163
0.113,0.047,-0.139
0.106,-0.005,0.032
0.121,-0.041,0.127
0.164,-0.052,-0.001
0.209,-0.030,-0.261
0.225,0.025,-0.435
0.210,0.103,-0.405
0.178,0.172,-0.235
0.149,0.198,-0.045
0.123,0.170,0.127
0.094,0.105,0.301
0.057,0.036,0.437
0.020,-0.012,0.427
-0.004,-0.034,0.219
-0.013,-0.037,-0.089
-0.007,-0.030,-0.334
0.008,-0.013,-0.433
0.019,0.015,-0.432
0.004,0.051,-0.389
-0.049,0.073,-0.288
-0.127,0.055,-0.077
-0.183,-0.013,0.196
-0.176,-0.117,0.391
-0.104,-0.214,0.404
-0.014,-0.268,0.288
0.035,-0.271,0.187
0.024,-0.243,0.174
-0.023,-0.214,0.179
-0.070,-0.195,0.098
-0.090,-0.172,-0.070
-0.087,-0.130,-0.223
-0.070,-0.072,-0.268
-0.041,-0.016,-0.229
-0.007,0.018,-0.214
0.016,0.028,-0.287
0.011,0.021,-0.389
-0.028,0.008,-0.381
-0.078,0.009,-0.175
-0.100,0.044,0.157
-0.072,0.116,0.432
-0.008,0.203,0.499
0.055,0.260,0.363
0.093,0.254,0.144
0.099,0.187,-0.059
0.091,0.095,-0.242
0.083,0.022,-0.406
0.085,-0.007,-0.465
0.106,0.005,-0.298
0.152,0.047,0.071
0.209,0.093,0.415
0.243,0.120,0.481
0.209,0.115,0.245
0.102,0.083,-0.059
-0.036,0.042,-0.191
-0.139,0.010,-0.126
-0.160,-0.010,-0.036
-0.100,-0.029,-0.039
0.005,-0.051,-0.071
0.114,-0.073,-0.007
0.193,-0.082,0.144
0.225,-0.076,0.220
0.201,-0.063,0.103
0.133,-0.052,-0.135
0.050,-0.047,-0.291
-0.016,-0.046,-0.228
-0.059,-0.046,0.007
-0.093,-0.046,0.255
-0.129,-0.049,0.374
-0.158,-0.055,0.316
-0.160,-0.063,0.112
-0.129,-0.069,-0.152
-0.084,-0.073,-0.357
-0.049,-0.074,-0.411
-0.033,-0.075,-0.318
-0.030,-0.073,-0.175
-0.037,-0.060,-0.070
-0.059,-0.023,0.006
-0.089,0.042,0.129
-0.101,0.118,0.315
-0.071,0.173,0.471
-0.001,0.182,0.479
0.078,0.147,0.326
0.138,0.088,0.107
0.167,0.022,-0.073
0.175,-0.045,-0.192
0.163,-0.105,-0.273
0.125,-0.136,-0.319
0.059,-0.116,-0.293
-0.006,-0.044,-0.177
-0.043,0.046,-0.019
-0.043,0.115,0.104
-0.034,0.137,0.153
-0.050,0.112,0.148
-0.094,0.048,0.131
-0.132,-0.044,0.111
-0.123,-0.147,0.077
-0.055,-0.224,0.029
0.040,-0.235,-0.001
0.117,-0.167,0.010
0.143,-0.047,0.028
0.120,0.074,-0.018
0.073,0.159,-0.150
0.036,0.195,-0.296
0.030,0.193,-0.342
0.054,0.161,-0.237
0.081,0.104,-0.031
0.074,0.028,0.191
0.011,-0.044,0.370
-0.083,-0.084,0.447
-0.162,-0.074,0.337
-0.191,-0.029,0.018
-0.183,0.013,-0.345
-0.175,0.034,-0.459
-0.185,0.041,-0.179
-0.186,0.067,0.280
-0.150,0.124,0.512
-0.092,0.189,0.323
-0.064,0.221,-0.066
-0.099,0.184,-0.286
-0.165,0.076,-0.233
-0.191,-0.073,-0.139
-0.140,-0.210,-0.222
-0.040,-0.276,-0.379
0.043,-0.237,-0.305
0.068,-0.112,0.107
0.047,0.030,0.580
0.032,0.116,0.706
0.061,0.115,0.359
0.136,0.060,-0.178
0.221,0.009,-0.482
0.276,-0.014,-0.361
0.277,-0.031,0.013
0.232,-0.078,0.307
0.168,-0.158,0.332
0.110,-0.228,0.183
0.070,-0.233,0.083
0.052,-0.150,0.119
0.052,-0.018,0.144
0.062,0.091,-0.034
0.059,0.127,-0.381
0.016,0.094,-0.598
-0.068,0.052,-0.423
-0.161,0.066,0.058
-0.212,0.146,0.446
-0.192,0.238,0.427
-0.120,0.272,0.102
-0.053,0.212,-0.125
-0.043,0.089,0.004
-0.103,-0.032,0.311
