SITE CODE= EEDìÏà¢ëhë∫íÜèº              ,33.0265,131.1910, 10,5.8,42476.1638079,  3.93,  6.67
 LAT.=   32.8803
 LON.=  131.0736
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2016 04 16 03 54 40
 NS,EW,UD
-0.126,-0.303,-0.062
-0.068,-0.170,-0.035
0.007,0.025,0.000
0.086,0.200,0.050
0.158,0.291,0.107
0.215,0.294,0.147
0.240,0.239,0.146
0.207,0.150,0.104
0.102,0.032,0.044
-0.057,-0.105,-0.009
-0.214,-0.228,-0.043
-0.307,-0.284,-0.057
-0.304,-0.239,-0.046
-0.230,-0.112,-0.000
-0.134,0.033,0.081
-0.059,0.143,0.172
-0.012,0.196,0.227
0.025,0.203,0.211
0.064,0.180,0.132
0.102,0.123,0.031
0.118,0.029,-0.043
0.097,-0.089,-0.079
0.041,-0.198,-0.089
-0.028,-0.256,-0.095
-0.078,-0.246,-0.098
-0.082,-0.170,-0.087
-0.044,-0.047,-0.050
0.002,0.092,0.006
0.018,0.203,0.068
-0.004,0.241,0.124
-0.041,0.180,0.161
-0.052,0.047,0.167
-0.024,-0.097,0.129
0.020,-0.188,0.054
0.049,-0.203,-0.029
0.052,-0.159,-0.077
0.037,-0.087,-0.069
0.021,-0.007,-0.017
0.015,0.076,0.044
0.015,0.153,0.083
0.015,0.197,0.091
0.010,0.181,0.072
0.000,0.106,0.032
-0.013,-0.001,-0.020
-0.027,-0.106,-0.067
-0.037,-0.184,-0.083
-0.044,-0.214,-0.056
-0.048,-0.180,-0.005
-0.047,-0.071,0.043
-0.036,0.082,0.067
-0.019,0.216,0.071
-0.009,0.265,0.066
-0.021,0.213,0.052
-0.050,0.104,0.018
-0.075,-0.000,-0.032
-0.073,-0.074,-0.080
-0.048,-0.124,-0.096
-0.020,-0.162,-0.069
-0.010,-0.174,-0.022
-0.021,-0.135,0.016
-0.035,-0.045,0.033
-0.036,0.058,0.037
-0.020,0.127,0.041
0.000,0.143,0.048
0.013,0.127,0.048
0.016,0.108,0.032
0.012,0.092,0.009
0.000,0.062,-0.010
-0.024,0.009,-0.020
-0.057,-0.054,-0.027
-0.089,-0.107,-0.033
-0.098,-0.142,-0.031
-0.073,-0.161,-0.010
-0.021,-0.163,0.023
0.033,-0.133,0.045
0.064,-0.061,0.031
0.062,0.031,-0.009
0.038,0.104,-0.046
0.008,0.126,-0.046
-0.014,0.095,-0.013
-0.030,0.039,0.021
-0.046,-0.018,0.030
-0.069,-0.076,0.017
-0.090,-0.133,-0.001
-0.090,-0.174,-0.011
-0.054,-0.174,-0.015
0.012,-0.125,-0.020
0.083,-0.050,-0.025
0.126,0.008,-0.016
0.125,0.025,0.007
0.092,0.007,0.035
0.053,-0.020,0.049
0.024,-0.043,0.039
0.003,-0.063,0.010
-0.016,-0.081,-0.031
-0.029,-0.091,-0.078
-0.013,-0.078,-0.114
0.045,-0.042,-0.115
0.133,-0.001,-0.066
0.213,0.024,0.019
0.239,0.031,0.099
0.195,0.030,0.125
0.100,0.029,0.084
0.000,0.021,0.005
-0.062,-0.001,-0.060
-0.072,-0.029,-0.082
-0.048,-0.044,-0.059
-0.017,-0.032,-0.014
0.002,-0.006,0.029
0.007,0.010,0.055
-0.002,0.013,0.050
-0.028,0.013,0.011
-0.062,0.027,-0.048
-0.089,0.047,-0.096
-0.084,0.052,-0.096
-0.043,0.029,-0.043
0.007,-0.005,0.030
0.030,-0.027,0.079
0.006,-0.023,0.074
-0.044,-0.005,0.026
-0.085,0.006,-0.024
-0.089,0.002,-0.047
-0.062,-0.012,-0.030
-0.028,-0.032,0.005
-0.005,-0.055,0.036
0.006,-0.078,0.044
0.010,-0.093,0.030
0.004,-0.085,0.011
-0.019,-0.048,0.000
-0.056,0.008,-0.003
-0.087,0.068,-0.006
-0.091,0.111,-0.017
-0.064,0.126,-0.030
-0.020,0.113,-0.032
0.020,0.075,-0.017
0.047,0.020,0.002
0.058,-0.043,0.004
0.055,-0.103,-0.024
0.038,-0.142,-0.066
0.014,-0.148,-0.091
-0.007,-0.123,-0.076
-0.012,-0.083,-0.025
0.005,-0.047,0.038
0.036,-0.021,0.085
0.074,-0.000,0.102
0.121,0.019,0.091
0.178,0.033,0.057
0.225,0.027,0.004
0.225,-0.003,-0.060
0.153,-0.045,-0.110
0.031,-0.075,-0.115
-0.084,-0.084,-0.063
-0.140,-0.069,0.014
-0.133,-0.028,0.060
-0.103,0.039,0.038
-0.095,0.127,-0.028
-0.102,0.204,-0.068
-0.089,0.231,-0.029
-0.026,0.197,0.068
0.061,0.130,0.139
0.120,0.077,0.111
0.112,0.048,-0.010
0.050,0.019,-0.141
-0.020,-0.041,-0.193
-0.067,-0.123,-0.148
-0.085,-0.177,-0.060
-0.089,-0.159,0.006
-0.086,-0.073,0.031
-0.078,0.035,0.037
-0.063,0.124,0.048
-0.047,0.183,0.063
-0.029,0.223,0.065
0.000,0.237,0.049
0.046,0.198,0.031
0.095,0.096,0.025
0.114,-0.038,0.022
0.080,-0.144,0.006
0.004,-0.184,-0.026
-0.073,-0.168,-0.054
-0.122,-0.140,-0.058
-0.132,-0.117,-0.039
-0.110,-0.078,-0.021
-0.061,-0.004,-0.017
0.023,0.091,-0.016
0.135,0.164,0.000
0.233,0.180,0.029
0.255,0.148,0.041
0.170,0.098,0.009
0.011,0.043,-0.060
-0.139,-0.029,-0.128
-0.210,-0.121,-0.143
-0.183,-0.207,-0.083
-0.095,-0.245,0.026
0.009,-0.221,0.129
0.101,-0.152,0.162
0.169,-0.070,0.096
0.197,0.014,-0.033
0.169,0.102,-0.133
0.092,0.182,-0.115
0.005,0.217,0.025
-0.050,0.173,0.177
-0.077,0.061,0.189
-0.111,-0.060,0.006
-0.169,-0.124,-0.249
-0.211,-0.102,-0.365
-0.167,-0.026,-0.218
-0.012,0.037,0.091
0.181,0.039,0.322
0.299,-0.016,0.305
0.273,-0.085,0.091
0.142,-0.114,-0.111
0.000,-0.089,-0.147
-0.093,-0.045,-0.052
-0.144,-0.028,0.017
-0.182,-0.049,-0.034
-0.188,-0.061,-0.144
-0.099,0.001,-0.172
0.107,0.151,-0.064
0.342,0.316,0.093
0.442,0.384,0.173
0.299,0.291,0.125
-0.026,0.086,0.014
-0.338,-0.114,-0.073
-0.449,-0.219,-0.103
-0.324,-0.234,-0.100
-0.090,-0.232,-0.102
0.080,-0.252,-0.109
0.105,-0.250,-0.103
0.041,-0.144,-0.068
0.002,0.077,-0.004
0.054,0.324,0.073
0.161,0.471,0.143
0.225,0.461,0.173
0.179,0.333,0.141
0.052,0.148,0.047
-0.067,-0.067,-0.070
-0.122,-0.290,-0.164
-0.125,-0.456,-0.202
-0.128,-0.467,-0.187
-0.154,-0.299,-0.135
-0.162,-0.054,-0.052
-0.101,0.108,0.057
0.025,0.130,0.164
0.149,0.102,0.206
0.195,0.152,0.135
0.144,0.285,-0.018
0.045,0.358,-0.144
-0.026,0.238,-0.139
-0.018,-0.037,-0.017
0.065,-0.279,0.095
0.173,-0.323,0.077
0.235,-0.189,-0.060
0.215,-0.046,-0.180
0.132,-0.027,-0.157
0.046,-0.098,-0.008
-0.001,-0.120,0.130
-0.019,-0.012,0.153
-0.048,0.148,0.080
-0.099,0.219,0.025
-0.134,0.142,0.055
-0.101,0.005,0.123
-0.001,-0.063,0.132
0.100,-0.029,0.042
0.132,0.030,-0.092
0.085,0.037,-0.186
0.016,0.001,-0.197
-0.011,-0.007,-0.147
0.008,0.035,-0.067
0.028,0.073,0.025
-0.005,0.036,0.107
-0.099,-0.061,0.142
-0.209,-0.131,0.105
-0.267,-0.114,0.029
-0.226,-0.045,-0.008
-0.093,0.001,0.020
0.064,0.012,0.053
0.153,0.050,0.004
0.129,0.155,-0.122
0.041,0.265,-0.203
-0.009,0.274,-0.127
0.031,0.147,0.068
0.112,-0.032,0.208
0.129,-0.145,0.154
0.047,-0.146,-0.049
-0.057,-0.075,-0.219
-0.077,0.007,-0.210
0.014,0.087,-0.041
0.126,0.165,0.141
0.150,0.210,0.208
0.062,0.180,0.141
-0.059,0.075,0.016
-0.122,-0.040,-0.077
-0.108,-0.099,-0.093
-0.073,-0.096,-0.041
-0.076,-0.074,0.024
-0.105,-0.064,0.048
-0.092,-0.043,0.011
0.006,0.016,-0.057
0.150,0.095,-0.100
0.234,0.138,-0.092
0.182,0.126,-0.056
0.023,0.095,-0.027
-0.138,0.091,-0.008
-0.207,0.102,0.037
-0.159,0.073,0.116
-0.047,-0.012,0.171
0.056,-0.103,0.128
0.102,-0.139,-0.014
0.084,-0.131,-0.159
0.032,-0.142,-0.197
-0.007,-0.202,-0.111
-0.009,-0.252,-0.001
0.011,-0.205,0.023
0.015,-0.048,-0.035
-0.012,0.126,-0.071
-0.045,0.216,0.006
-0.037,0.199,0.166
0.018,0.141,0.269
0.085,0.114,0.204
0.125,0.126,0.000
0.139,0.126,-0.204
0.157,0.064,-0.271
0.181,-0.063,-0.184
0.169,-0.200,-0.035
0.077,-0.262,0.061
-0.079,-0.188,0.065
-0.221,-0.002,0.027
-0.255,0.194,0.022
-0.161,0.287,0.067
0.000,0.245,0.103
0.140,0.142,0.058
0.210,0.077,-0.075
0.223,0.081,-0.218
0.206,0.106,-0.273
0.153,0.085,-0.197
0.038,0.016,-0.044
-0.124,-0.048,0.100
-0.261,-0.068,0.177
-0.283,-0.059,0.185
-0.170,-0.059,0.148
0.000,-0.077,0.085
0.122,-0.090,0.000
0.137,-0.072,-0.088
0.068,-0.037,-0.152
-0.022,-0.019,-0.161
-0.082,-0.028,-0.112
-0.093,-0.037,-0.032
-0.070,-0.012,0.041
-0.045,0.041,0.087
-0.048,0.081,0.100
-0.085,0.068,0.088
-0.122,0.002,0.058
-0.111,-0.074,0.015
-0.032,-0.119,-0.033
0.075,-0.117,-0.070
0.136,-0.085,-0.075
0.099,-0.045,-0.037
-0.016,-0.004,0.031
-0.134,0.043,0.095
-0.185,0.106,0.122
-0.150,0.175,0.100
-0.073,0.227,0.045
-0.014,0.234,-0.021
-0.001,0.186,-0.079
-0.026,0.094,-0.112
-0.059,-0.012,-0.112
-0.082,-0.107,-0.079
-0.096,-0.168,-0.025
-0.102,-0.186,0.025
-0.097,-0.165,0.057
-0.071,-0.118,0.075
-0.032,-0.057,0.087
0.000,0.021,0.091
0.000,0.123,0.073
-0.034,0.231,0.034
-0.087,0.293,0.000
-0.126,0.253,0.005
-0.130,0.107,0.050
-0.091,-0.078,0.096
-0.015,-0.205,0.091
0.079,-0.223,0.024
0.166,-0.161,-0.067
0.211,-0.082,-0.126
0.195,-0.024,-0.114
0.125,0.019,-0.042
0.030,0.064,0.054
-0.054,0.103,0.128
-0.109,0.120,0.149
-0.137,0.110,0.112
-0.146,0.087,0.042
-0.139,0.056,-0.016
-0.112,0.008,-0.032
-0.063,-0.052,-0.010
-0.003,-0.091,0.015
0.048,-0.077,0.018
0.077,-0.016,0.005
0.080,0.036,0.005
0.062,0.047,0.029
0.034,0.034,0.052
0.004,0.035,0.038
-0.020,0.052,-0.010
-0.036,0.035,-0.059
-0.048,-0.050,-0.066
-0.055,-0.168,-0.028
-0.054,-0.233,0.018
-0.029,-0.196,0.043
0.024,-0.090,0.045
0.097,0.006,0.039
0.163,0.052,0.035
0.198,0.059,0.021
0.193,0.056,-0.008
0.158,0.047,-0.039
0.098,0.014,-0.049
0.019,-0.040,-0.030
-0.064,-0.093,-0.000
-0.122,-0.116,0.016
-0.132,-0.103,0.009
-0.101,-0.068,-0.009
-0.066,-0.024,-0.021
-0.050,0.024,-0.011
-0.035,0.074,0.024
0.015,0.109,0.071
0.115,0.117,0.110
0.223,0.103,0.115
0.270,0.085,0.079
0.217,0.069,0.023
0.076,0.042,-0.017
-0.099,-0.009,-0.023
-0.251,-0.078,-0.007
-0.337,-0.133,0.002
-0.341,-0.142,-0.009
-0.265,-0.103,-0.026
-0.134,-0.043,-0.026
0.015,0.004,-0.000
0.147,0.029,0.030
0.225,0.044,0.048
0.227,0.069,0.045
0.159,0.107,0.034
0.051,0.134,0.030
-0.043,0.116,0.041
-0.084,0.041,0.055
-0.071,-0.066,0.055
-0.041,-0.155,0.025
-0.034,-0.186,-0.037
-0.059,-0.150,-0.102
-0.086,-0.066,-0.125
-0.080,0.036,-0.076
-0.037,0.140,0.020
0.018,0.221,0.096
0.058,0.250,0.089
0.066,0.203,0.002
0.050,0.091,-0.096
0.027,-0.049,-0.121
0.015,-0.168,-0.047
0.023,-0.238,0.065
0.044,-0.258,0.126
0.055,-0.241,0.094
0.031,-0.200,0.008
-0.024,-0.145,-0.051
-0.077,-0.076,-0.041
-0.088,0.003,0.014
-0.046,0.084,0.060
0.019,0.146,0.061
0.070,0.169,0.028
0.089,0.145,-0.003
0.072,0.084,-0.011
0.026,0.010,0.009
-0.045,-0.053,0.046
-0.114,-0.085,0.075
-0.136,-0.064,0.060
-0.071,0.012,-0.014
0.071,0.116,-0.120
0.228,0.188,-0.186
0.326,0.176,-0.150
0.323,0.089,-0.030
0.233,-0.009,0.083
0.096,-0.054,0.109
-0.039,-0.037,0.052
-0.133,-0.013,-0.010
-0.159,-0.033,-0.016
-0.125,-0.091,0.017
-0.072,-0.133,0.024
-0.047,-0.119,-0.023
-0.057,-0.066,-0.071
-0.059,-0.024,-0.047
-0.010,-0.020,0.048
0.075,-0.033,0.139
0.125,-0.025,0.143
0.072,0.003,0.064
-0.069,0.012,-0.024
-0.215,-0.039,-0.059
-0.275,-0.135,-0.052
-0.224,-0.205,-0.054
-0.091,-0.182,-0.085
0.070,-0.057,-0.107
0.224,0.107,-0.068
0.327,0.234,0.030
0.337,0.277,0.139
0.237,0.246,0.205
0.072,0.171,0.205
-0.082,0.069,0.134
-0.181,-0.063,-0.006
-0.241,-0.225,-0.190
-0.287,-0.379,-0.341
-0.296,-0.462,-0.356
-0.216,-0.420,-0.198
-0.047,-0.249,0.050
0.123,-0.002,0.244
0.191,0.236,0.287
0.142,0.396,0.212
0.081,0.452,0.123
0.122,0.423,0.077
0.264,0.330,0.035
0.391,0.177,-0.062
0.385,-0.043,-0.199
0.239,-0.304,-0.286
0.037,-0.521,-0.249
-0.142,-0.590,-0.117
-0.294,-0.465,0.007
-0.437,-0.196,0.052
-0.532,0.103,0.037
-0.484,0.340,0.037
-0.257,0.473,0.090
0.045,0.494,0.157
0.241,0.393,0.171
0.240,0.184,0.108
0.134,-0.066,0.002
0.096,-0.252,-0.091
0.186,-0.294,-0.144
0.277,-0.211,-0.157
0.206,-0.084,-0.134
-0.022,0.021,-0.082
-0.230,0.096,-0.021
-0.243,0.147,0.017
-0.081,0.146,0.015
0.078,0.057,-0.008
0.100,-0.098,-0.016
0.013,-0.228,0.015
-0.065,-0.243,0.068
-0.084,-0.150,0.103
-0.086,-0.037,0.094
-0.098,0.018,0.044
-0.062,0.024,-0.018
0.095,0.036,-0.064
0.334,0.076,-0.065
0.484,0.102,-0.023
0.400,0.069,0.025
0.103,-0.006,0.021
-0.237,-0.070,-0.061
-0.449,-0.084,-0.180
-0.473,-0.059,-0.238
-0.356,-0.018,-0.162
-0.169,0.028,0.023
0.043,0.071,0.206
0.247,0.076,0.275
0.383,0.009,0.191
0.394,-0.095,0.007
0.281,-0.137,-0.179
0.114,-0.046,-0.280
-0.010,0.123,-0.240
-0.047,0.220,-0.059
-0.031,0.139,0.175
-0.027,-0.070,0.317
-0.062,-0.248,0.256
-0.102,-0.290,0.021
-0.092,-0.228,-0.219
-0.023,-0.157,-0.293
0.047,-0.107,-0.175
0.054,-0.007,0.003
-0.012,0.184,0.096
-0.093,0.384,0.090
-0.112,0.425,0.084
-0.042,0.228,0.141
0.073,-0.107,0.189
0.156,-0.387,0.104
0.153,-0.497,-0.123
0.077,-0.462,-0.342
-0.012,-0.364,-0.375
-0.062,-0.232,-0.185
-0.079,-0.043,0.092
-0.116,0.183,0.289
-0.210,0.353,0.336
-0.316,0.376,0.272
-0.330,0.268,0.159
-0.196,0.129,0.026
0.021,0.041,-0.107
0.170,-0.011,-0.193
0.151,-0.080,-0.182
0.004,-0.166,-0.081
-0.122,-0.192,0.036
-0.109,-0.101,0.096
0.035,0.065,0.087
0.199,0.188,0.053
0.268,0.178,0.034
0.216,0.054,0.027
0.102,-0.082,0.007
0.004,-0.144,-0.030
-0.044,-0.120,-0.064
-0.061,-0.061,-0.070
-0.086,-0.011,-0.056
-0.130,0.025,-0.044
-0.168,0.068,-0.037
-0.163,0.114,-0.014
-0.100,0.143,0.039
-0.004,0.144,0.103
0.080,0.124,0.136
0.126,0.086,0.117
0.138,0.014,0.063
0.134,-0.110,0.012
0.122,-0.264,-0.019
0.091,-0.373,-0.048
0.025,-0.366,-0.090
-0.064,-0.241,-0.130
-0.145,-0.061,-0.136
-0.178,0.111,-0.087
-0.145,0.260,0.001
-0.077,0.392,0.091
-0.019,0.482,0.152
-0.009,0.471,0.169
-0.039,0.313,0.138
-0.067,0.045,0.066
-0.053,-0.230,-0.027
0.009,-0.404,-0.105
0.090,-0.429,-0.129
0.152,-0.333,-0.093
0.170,-0.177,-0.025
0.142,-0.014,0.032
0.080,0.134,0.058
0.012,0.267,0.058
-0.034,0.373,0.054
-0.047,0.411,0.054
-0.043,0.341,0.053
-0.055,0.167,0.034
-0.098,-0.042,-0.003
-0.143,-0.198,-0.041
-0.144,-0.247,-0.058
-0.081,-0.210,-0.047
0.016,-0.143,-0.028
0.109,-0.080,-0.020
0.168,-0.011,-0.022
0.187,0.077,-0.015
0.157,0.173,0.010
0.057,0.235,0.038
-0.104,0.233,0.045
-0.263,0.174,0.027
-0.327,0.087,0.012
-0.247,-0.002,0.016
-0.061,-0.082,0.023
0.139,-0.142,0.001
0.274,-0.168,-0.056
0.325,-0.154,-0.109
0.314,-0.117,-0.098
0.253,-0.087,-0.012
0.134,-0.077,0.100
-0.046,-0.072,0.163
-0.241,-0.053,0.139
-0.362,-0.014,0.056
-0.333,0.035,-0.028
-0.154,0.086,-0.073
0.084,0.132,-0.077
0.261,0.153,-0.058
0.299,0.115,-0.030
0.200,0.002,-0.006
0.030,-0.139,0.002
-0.137,-0.220,-0.009
-0.249,-0.180,-0.030
-0.276,-0.054,-0.024
-0.217,0.050,0.028
-0.098,0.058,0.102
0.036,-0.015,0.132
0.150,-0.083,0.076
0.235,-0.085,-0.043
0.289,-0.048,-0.147
0.295,-0.043,-0.166
0.221,-0.108,-0.094
0.062,-0.199,0.011
-0.118,-0.239,0.087
-0.225,-0.186,0.101
-0.203,-0.061,0.056
-0.088,0.070,-0.030
0.030,0.163,-0.131
0.094,0.194,-0.203
0.105,0.163,-0.197
0.099,0.082,-0.096
0.087,-0.020,0.059
0.050,-0.107,0.188
-0.022,-0.142,0.229
-0.102,-0.132,0.186
-0.141,-0.114,0.098
-0.118,-0.120,-0.002
-0.056,-0.140,-0.116
0.002,-0.121,-0.239
0.026,-0.022,-0.332
0.018,0.143,-0.321
-0.007,0.304,-0.171
-0.032,0.376,0.070
-0.042,0.321,0.286
-0.037,0.160,0.364
-0.032,-0.038,0.278
-0.045,-0.209,0.095
-0.080,-0.305,-0.077
-0.117,-0.316,-0.160
-0.129,-0.256,-0.141
-0.108,-0.155,-0.062
-0.068,-0.041,0.016
-0.030,0.070,0.051
0.002,0.175,0.027
0.040,0.262,-0.038
0.090,0.305,-0.104
0.140,0.275,-0.127
0.167,0.175,-0.091
0.151,0.050,-0.021
0.091,-0.040,0.040
0.002,-0.068,0.073
-0.089,-0.063,0.088
-0.164,-0.072,0.100
-0.219,-0.119,0.097
-0.259,-0.164,0.045
-0.266,-0.150,-0.062
-0.188,-0.058,-0.174
0.012,0.064,-0.215
0.298,0.145,-0.159
0.533,0.153,-0.056
0.565,0.121,0.017
0.342,0.096,0.035
-0.030,0.090,0.038
-0.366,0.062,0.070
-0.522,-0.021,0.115
-0.477,-0.144,0.106
-0.306,-0.240,0.003
-0.103,-0.253,-0.148
0.072,-0.182,-0.246
0.203,-0.071,-0.221
0.290,0.044,-0.100
0.328,0.152,0.028
0.312,0.244,0.103
0.242,0.289,0.127
0.141,0.247,0.130
0.048,0.113,0.111
-0.008,-0.063,0.034
-0.033,-0.204,-0.099
-0.058,-0.255,-0.217
-0.096,-0.212,-0.216
-0.118,-0.114,-0.065
-0.089,-0.000,0.142
-0.016,0.101,0.256
0.043,0.170,0.193
0.039,0.189,-0.002
-0.015,0.149,-0.187
-0.064,0.061,-0.238
-0.061,-0.044,-0.129
-0.021,-0.139,0.065
0.008,-0.201,0.226
0.002,-0.221,0.267
-0.027,-0.192,0.183
-0.046,-0.114,0.033
-0.043,-0.003,-0.103
-0.024,0.106,-0.182
-0.005,0.175,-0.200
0.008,0.187,-0.180
0.016,0.147,-0.131
0.018,0.075,-0.051
0.014,0.003,0.054
0.009,-0.039,0.152
0.008,-0.036,0.201
0.003,0.001,0.173
-0.018,0.029,0.084
-0.055,0.003,-0.022
-0.082,-0.075,-0.091
-0.067,-0.161,-0.096
-0.002,-0.189,-0.051
0.070,-0.134,0.003
0.087,-0.009,0.026
0.006,0.149,0.008
-0.143,0.304,-0.021
-0.273,0.410,-0.027
-0.294,0.410,0.004
-0.182,0.275,0.046
-0.001,0.043,0.046
0.144,-0.180,-0.016
0.189,-0.298,-0.108
0.146,-0.286,-0.157
0.077,-0.191,-0.114
0.027,-0.074,0.002
-0.005,0.035,0.121
-0.048,0.125,0.167
-0.113,0.178,0.121
-0.170,0.180,0.020
-0.187,0.150,-0.075
-0.146,0.133,-0.118
-0.062,0.149,-0.089
0.032,0.164,0.002
0.099,0.118,0.122
0.107,-0.002,0.212
0.056,-0.147,0.225
-0.020,-0.247,0.151
-0.075,-0.271,0.022
-0.084,-0.233,-0.112
-0.057,-0.165,-0.213
-0.018,-0.086,-0.247
0.025,-0.011,-0.183
0.070,0.045,-0.012
0.101,0.074,0.212
0.081,0.091,0.385
-0.002,0.114,0.401
-0.110,0.134,0.242
-0.165,0.124,-0.008
-0.114,0.062,-0.220
0.030,-0.035,-0.305
0.201,-0.131,-0.248
0.304,-0.204,-0.097
0.275,-0.251,0.086
0.112,-0.269,0.248
-0.110,-0.236,0.339
-0.272,-0.135,0.327
-0.280,0.008,0.212
-0.134,0.128,0.035
0.070,0.168,-0.135
0.212,0.129,-0.237
0.228,0.069,-0.244
0.147,0.046,-0.170
0.039,0.076,-0.056
-0.033,0.121,0.049
-0.060,0.131,0.110
-0.064,0.080,0.108
-0.070,-0.021,0.053
-0.088,-0.131,-0.025
-0.109,-0.201,-0.079
-0.118,-0.193,-0.068
-0.098,-0.100,0.014
-0.039,0.039,0.134
0.044,0.167,0.219
0.116,0.221,0.217
0.125,0.182,0.126
0.045,0.080,0.001
-0.083,-0.026,-0.089
-0.179,-0.091,-0.117
-0.179,-0.107,-0.096
-0.093,-0.091,-0.058
0.004,-0.052,-0.020
0.049,0.016,0.020
0.039,0.110,0.066
0.019,0.175,0.108
0.032,0.127,0.134
0.082,-0.057,0.132
0.146,-0.284,0.093
0.190,-0.382,0.005
0.194,-0.243,-0.115
0.150,0.062,-0.210
0.073,0.344,-0.206
-0.003,0.446,-0.084
-0.052,0.385,0.082
-0.075,0.288,0.176
-0.094,0.237,0.143
-0.120,0.174,0.034
-0.122,-0.002,-0.046
-0.066,-0.282,-0.053
0.041,-0.508,-0.038
0.139,-0.516,-0.073
0.162,-0.305,-0.150
0.100,-0.031,-0.184
0.001,0.145,-0.093
-0.071,0.203,0.098
-0.086,0.228,0.284
-0.052,0.278,0.359
0.004,0.300,0.305
0.054,0.203,0.175
0.072,-0.022,0.041
0.041,-0.268,-0.061
-0.036,-0.395,-0.125
-0.144,-0.353,-0.152
-0.242,-0.194,-0.149
-0.294,-0.016,-0.135
-0.278,0.109,-0.126
-0.196,0.168,-0.112
-0.082,0.186,-0.058
0.015,0.212,0.067
0.069,0.288,0.236
0.092,0.403,0.364
0.130,0.480,0.361
0.226,0.416,0.205
0.378,0.177,-0.045
0.542,-0.159,-0.288
0.660,-0.465,-0.444
0.684,-0.668,-0.482
0.583,-0.786,-0.406
0.353,-0.859,-0.237
0.023,-0.846,-0.018
-0.349,-0.636,0.173
-0.690,-0.173,0.263
-0.941,0.437,0.235
-1.056,0.965,0.167
-0.993,1.218,0.165
-0.717,1.164,0.255
-0.247,0.915,0.326
0.302,0.596,0.223
0.741,0.252,-0.094
0.904,-0.127,-0.471
0.758,-0.515,-0.661
0.434,-0.827,-0.527
0.137,-0.971,-0.166
-0.005,-0.922,0.172
-0.020,-0.705,0.275
-0.038,-0.343,0.121
-0.160,0.140,-0.114
-0.356,0.654,-0.216
-0.487,1.007,-0.082
-0.436,1.015,0.197
-0.208,0.670,0.418
0.069,0.183,0.420
0.258,-0.198,0.219
0.315,-0.413,-0.011
0.292,-0.605,-0.112
0.268,-0.894,-0.089
0.273,-1.166,-0.098
0.296,-1.133,-0.251
0.311,-0.630,-0.457
0.288,0.180,-0.480
0.189,0.917,-0.182
-0.021,1.295,0.305
-0.322,1.305,0.651
-0.599,1.096,0.600
-0.679,0.763,0.180
-0.440,0.287,-0.344
0.086,-0.317,-0.681
0.690,-0.882,-0.708
1.064,-1.161,-0.487
0.961,-1.044,-0.170
0.359,-0.656,0.117
-0.477,-0.235,0.317
-1.122,0.077,0.421
-1.249,0.306,0.454
-0.852,0.524,0.442
-0.213,0.706,0.388
0.326,0.726,0.261
0.621,0.499,0.037
0.748,0.094,-0.260
0.834,-0.302,-0.524
0.883,-0.539,-0.611
0.783,-0.602,-0.441
0.449,-0.570,-0.075
-0.058,-0.492,0.287
-0.550,-0.334,0.423
-0.838,-0.061,0.244
-0.837,0.259,-0.123
-0.593,0.474,-0.420
-0.247,0.479,-0.435
0.034,0.337,-0.161
0.143,0.225,0.216
0.095,0.257,0.463
0.017,0.373,0.464
0.057,0.418,0.251
0.256,0.313,-0.060
0.509,0.139,-0.351
0.640,0.030,-0.526
0.532,0.016,-0.517
0.200,-0.008,-0.305
-0.222,-0.155,0.034
-0.563,-0.396,0.343
-0.685,-0.571,0.471
-0.542,-0.548,0.384
-0.209,-0.355,0.177
0.140,-0.152,-0.006
0.324,-0.071,-0.103
0.265,-0.095,-0.149
0.049,-0.096,-0.198
-0.145,0.014,-0.232
-0.192,0.198,-0.161
-0.110,0.339,0.057
-0.028,0.372,0.335
-0.047,0.337,0.489
-0.137,0.308,0.390
-0.161,0.294,0.080
-0.002,0.241,-0.265
0.300,0.118,-0.468
0.565,-0.021,-0.467
0.604,-0.096,-0.305
0.376,-0.105,-0.068
0.027,-0.136,0.173
-0.236,-0.261,0.351
-0.315,-0.431,0.398
-0.276,-0.510,0.278
-0.253,-0.421,0.037
-0.300,-0.228,-0.206
-0.348,-0.054,-0.347
-0.285,0.054,-0.366
-0.072,0.166,-0.310
0.210,0.345,-0.226
0.428,0.526,-0.111
0.488,0.558,0.052
0.389,0.367,0.227
0.209,0.045,0.329
0.037,-0.234,0.303
-0.086,-0.382,0.188
-0.188,-0.437,0.076
-0.300,-0.465,0.022
-0.399,-0.436,0.002
-0.395,-0.276,-0.030
-0.216,0.009,-0.073
0.093,0.292,-0.075
0.380,0.435,-0.014
0.489,0.419,0.051
0.401,0.337,0.043
0.230,0.260,-0.047
0.109,0.158,-0.142
0.071,-0.016,-0.170
0.038,-0.220,-0.143
-0.078,-0.328,-0.126
-0.283,-0.276,-0.153
-0.488,-0.143,-0.167
-0.582,-0.063,-0.088
-0.503,-0.063,0.093
-0.269,-0.042,0.296
0.032,0.096,0.416
0.294,0.310,0.399
0.436,0.439,0.262
0.452,0.372,0.058
0.402,0.143,-0.147
0.351,-0.127,-0.290
0.305,-0.345,-0.327
0.205,-0.483,-0.265
0.007,-0.532,-0.167
-0.245,-0.455,-0.091
-0.416,-0.240,-0.035
