SITE CODE= EA0ïƒéqésîéòJí¨ÅiãåÅj        ,35.2733,133.3483,  9,7.3,36805.5627072,  3.62,  6.15
 LAT.=    0.0000
 LON.=    0.0000
 SAMPLING RATE= 100Hz 
 UNIT  = gal(cm/s/s) 
INITIAL TIME = 2000 10 06 13 30 10
 NS,EW,UD
2.436,-1.301,-1.257
2.453,-2.236,-1.355
0.864,-1.750,-0.330
-0.860,-0.353,0.270
-2.021,1.382,0.863
-1.831,2.459,0.023
-0.745,1.542,-1.042
0.298,-0.468,-0.477
0.080,-1.792,0.316
-0.765,-1.925,0.607
-0.770,-1.447,-0.182
-0.684,-1.115,-0.102
-0.176,-0.994,0.868
0.170,-0.859,0.047
-0.903,-0.638,-0.237
-1.495,-0.613,0.464
-1.244,-0.475,0.242
-0.432,0.174,0.330
1.078,0.177,-0.051
1.273,-0.877,-0.834
0.564,-1.682,0.129
0.482,-1.479,0.343
-0.099,-0.395,-0.527
-0.696,0.603,-0.165
-0.171,0.511,-0.176
0.381,0.027,0.443
0.345,-0.039,1.538
-0.320,-0.179,0.727
-0.471,-0.975,0.371
0.369,-2.231,0.740
0.418,-2.538,0.277
0.411,-1.199,-0.564
0.389,0.389,-1.345
-0.804,1.134,-0.870
-1.170,1.204,0.499
-0.479,1.013,0.715
-0.444,0.914,0.205
-1.275,1.120,-0.244
-2.171,0.950,-0.940
-1.571,-0.402,-0.622
0.331,-1.873,0.130
1.097,-1.943,-0.013
0.537,-0.601,-0.314
-0.114,1.359,-0.581
-1.066,2.686,-0.602
-1.677,2.285,-0.498
-1.550,0.750,-0.201
-1.223,-0.449,0.466
-0.833,-0.888,1.121
-0.370,-0.799,1.384
0.598,-0.190,0.957
1.396,0.683,0.506
1.050,1.247,0.106
0.188,1.750,-0.115
-0.408,2.613,-0.345
-1.092,2.493,-0.866
-1.829,0.561,-0.487
-1.887,-1.495,0.421
-1.618,-1.989,0.875
-1.046,-1.009,0.528
-0.020,-0.018,-0.150
0.652,0.108,-0.466
0.631,-0.292,-0.782
0.313,-0.571,-1.005
-0.156,-0.323,-1.005
-1.307,0.044,-0.804
-2.007,0.234,-0.738
-0.918,0.219,-0.541
0.538,-0.298,-0.392
1.069,-1.127,-0.311
0.779,-1.680,0.953
0.175,-1.762,1.436
-0.223,-1.357,0.574
-0.401,-0.101,0.041
-0.839,1.317,-0.653
-1.495,1.266,-1.089
-1.626,-0.400,-0.878
-0.770,-2.236,0.012
1.080,-2.920,0.752
2.397,-2.307,0.315
1.997,-0.751,0.107
1.061,1.024,0.216
0.400,1.799,-0.630
-0.142,1.227,-1.728
-0.787,0.161,-1.468
-1.239,-0.575,-0.523
-1.093,-0.882,-0.346
-1.128,-0.646,-0.546
-1.138,0.014,-0.868
-0.145,0.113,-0.775
0.902,-0.350,-0.463
0.891,-0.159,-0.360
0.449,0.696,0.166
0.171,1.212,0.190
0.023,0.859,-0.080
0.719,-0.109,0.061
1.962,-0.828,-0.436
2.216,-1.061,-0.876
1.539,-1.340,-0.058
1.043,-1.379,0.723
0.781,-0.432,0.546
0.343,1.145,0.029
-0.102,2.150,-0.335
-0.742,1.901,0.043
-1.140,0.898,0.137
-0.401,0.008,-0.485
0.760,-0.549,-0.771
1.110,-0.920,-0.802
0.616,-1.068,-0.135
0.151,-0.489,0.631
0.152,0.735,0.036
0.478,1.544,-1.162
0.528,1.838,-1.264
0.109,1.705,-0.488
-0.538,0.468,0.178
-1.355,-1.187,0.314
-1.632,-1.773,-0.102
-0.921,-1.361,-0.015
0.432,-0.766,-0.437
0.996,-0.113,-1.374
0.009,0.712,-0.557
-0.708,1.105,0.266
-0.350,0.569,0.030
0.068,-0.003,0.163
0.396,-0.318,0.211
0.788,-1.041,0.096
0.489,-1.769,0.367
-0.657,-1.648,0.672
-1.245,-0.448,0.405
-0.764,0.963,-0.155
-0.591,1.568,0.028
-1.116,1.521,0.673
-1.015,1.438,0.200
-0.345,1.376,-1.072
-0.084,1.201,-0.976
0.057,0.928,-0.349
0.436,0.295,-0.602
1.668,-0.391,-0.620
3.036,-0.232,-0.593
2.085,0.738,-0.249
-0.307,1.457,0.559
-1.638,1.337,0.701
-1.523,0.741,0.708
-0.595,-0.152,0.138
0.504,-1.173,-0.243
1.321,-1.605,0.461
0.546,-1.099,0.039
-1.208,-0.160,-0.124
-1.280,0.385,0.779
0.068,0.168,0.231
1.441,-0.106,-0.624
2.030,0.189,-0.759
1.183,0.472,-0.494
-0.356,0.288,0.965
-1.338,-0.120,1.696
-0.713,-0.436,0.168
1.077,-0.497,-0.996
1.861,-0.268,-1.025
0.728,-0.063,-0.503
-0.778,-0.378,0.879
-0.949,-1.057,1.064
0.146,-1.617,0.161
1.405,-1.679,-0.055
1.557,-1.079,-0.284
0.761,-0.008,-0.432
0.062,1.093,-0.199
-0.653,1.486,0.105
-0.768,1.023,-0.270
0.058,0.236,-1.047
0.622,-0.546,-0.534
0.492,-0.832,0.105
-0.139,-0.348,-0.174
-0.774,0.146,-0.335
-0.962,-0.052,-0.053
-0.798,-0.347,0.187
-0.873,0.028,-0.396
-1.410,0.501,-0.371
-1.069,0.115,0.604
0.169,-0.823,0.214
0.809,-1.055,-0.384
0.357,-0.212,0.192
-1.117,0.714,0.484
-2.056,1.061,0.335
-0.878,0.693,0.187
0.992,-0.355,0.304
1.520,-1.148,0.988
1.115,-0.814,1.193
1.094,0.402,0.385
1.421,1.511,-0.092
1.599,1.730,0.019
1.179,1.214,-0.168
-0.305,0.515,-0.027
-1.728,0.000,0.469
-1.440,-0.362,0.132
0.135,-0.894,-0.334
1.138,-1.236,-0.127
0.639,-0.814,-0.270
-0.583,-0.121,-0.314
-1.296,0.431,0.309
-0.341,1.105,0.168
1.980,1.455,-0.505
3.262,0.949,-0.860
2.051,0.313,-0.613
-0.438,0.015,0.270
-1.771,-0.659,0.605
-1.107,-1.655,0.778
0.064,-1.882,1.133
0.463,-1.166,0.463
0.488,-0.572,-0.260
0.605,-0.894,-0.052
0.582,-1.401,0.134
0.825,-0.998,-0.051
1.443,0.054,-0.362
1.402,0.972,-0.286
0.521,1.162,0.039
-0.262,0.359,0.285
-0.129,-0.897,0.637
0.662,-1.850,0.555
0.909,-1.974,0.409
0.235,-1.155,0.288
-0.569,0.236,-0.282
-0.111,1.456,-0.484
1.570,1.680,-0.710
2.261,1.030,-0.909
1.391,0.183,-0.170
0.189,-0.527,0.338
-0.577,-0.750,0.377
-0.655,-0.501,0.459
-0.227,0.142,0.423
0.617,1.108,0.798
1.019,1.438,0.752
0.333,0.563,0.071
-0.246,-0.579,0.200
-0.221,-0.929,0.519
-0.211,-0.476,0.207
-0.862,0.342,0.053
-1.975,0.918,0.380
-1.952,0.706,0.742
-0.702,0.261,0.716
0.505,0.386,0.329
1.245,0.797,-0.128
1.549,0.702,-0.524
1.238,0.234,-0.547
0.259,0.130,-0.296
-0.550,0.445,0.026
-1.111,0.832,0.484
-1.884,0.629,0.630
-2.144,-0.273,0.850
-1.397,-0.741,1.045
0.180,-0.209,0.306
1.532,0.811,-0.396
1.182,1.491,-0.157
-0.293,1.256,0.660
-1.184,0.434,0.792
-1.196,-0.305,0.070
-0.753,-0.443,-0.082
-0.269,0.046,-0.250
-0.461,0.356,-0.447
-1.152,-0.088,0.422
-1.543,-0.940,1.228
-1.360,-1.389,0.991
-0.839,-1.079,0.616
-0.753,-0.516,0.433
-1.193,-0.022,0.028
-1.238,0.378,0.248
-0.501,0.545,0.300
0.289,0.727,-0.659
0.668,0.950,-0.765
0.854,0.636,0.104
0.686,-0.097,0.689
0.166,-0.389,0.489
-0.636,-0.009,0.030
-1.526,0.552,0.004
-1.868,0.812,-0.132
-1.477,0.631,-0.141
-0.109,0.176,0.130
1.699,-0.140,-0.215
2.569,0.104,-0.489
2.400,0.597,-0.200
1.315,0.814,-0.352
-0.160,0.792,-0.177
-0.538,0.587,0.540
-0.240,0.193,0.525
-0.090,-0.300,0.495
0.429,-0.510,0.262
0.905,0.020,-0.130
1.115,0.911,0.329
1.235,1.387,-0.091
0.786,1.264,-0.978
-0.053,0.711,-0.431
-0.691,-0.078,0.300
-0.390,-0.683,0.332
0.596,-0.727,0.454
1.087,-0.261,0.782
1.320,0.222,0.518
1.566,0.156,0.058
1.385,-0.411,0.263
0.819,-0.643,0.686
-0.011,0.219,0.399
-0.859,1.593,-0.326
-1.121,2.062,-0.206
-0.745,1.381,0.141
-0.470,0.689,0.188
-0.238,0.379,0.310
-0.022,-0.293,0.162
0.043,-1.275,0.313
0.873,-1.636,0.205
1.702,-0.787,-0.502
1.295,0.836,-0.545
0.291,1.920,-0.396
-0.696,1.707,-0.056
-1.017,0.725,0.677
-0.421,-0.115,0.298
0.399,-0.558,-0.628
0.657,-0.766,-0.412
0.018,-0.677,0.233
-0.742,-0.316,0.402
-0.661,-0.011,0.183
0.076,0.044,-0.175
0.629,0.079,-0.209
0.554,0.167,-0.206
0.119,-0.204,-0.272
0.061,-0.969,-0.316
0.512,-1.329,-0.236
0.775,-0.904,-0.031
0.446,-0.068,-0.491
-0.082,0.422,-0.504
-0.105,0.212,-0.174
0.246,-0.683,-0.454
0.719,-1.704,0.061
0.841,-1.934,0.348
0.037,-1.520,0.047
-0.177,-1.187,0.227
0.923,-0.972,0.117
1.906,-0.598,0.025
1.964,-0.316,0.036
1.057,-0.327,0.130
-0.095,-0.325,0.594
-0.751,-0.454,0.484
-0.757,-0.706,0.074
-0.234,-0.662,-0.336
0.243,-0.666,-0.763
0.500,-0.930,-0.152
0.629,-1.098,0.371
0.463,-0.997,-0.236
0.202,-0.671,-0.678
-0.247,-0.605,-0.340
-0.937,-1.005,0.242
-1.133,-1.462,0.253
-0.827,-1.466,-0.060
-0.420,-0.879,-0.704
-0.213,-0.446,-1.060
-0.261,-0.380,-0.495
-0.141,-0.321,-0.433
0.063,-0.338,-0.327
0.359,-0.301,-0.212
0.450,-0.474,-0.243
0.072,-0.981,0.442
-0.336,-1.257,0.183
-0.832,-0.989,0.039
-1.185,-0.245,0.368
-1.191,0.111,-0.441
-0.775,-0.340,-0.267
-0.219,-0.888,0.151
-0.676,-1.107,-0.281
-1.349,-0.841,0.151
-1.014,-0.619,0.380
-0.356,-0.934,0.206
0.189,-1.302,0.126
0.326,-1.567,-0.100
0.066,-1.468,0.214
-0.001,-0.808,0.215
-0.055,-0.123,-0.174
-0.073,0.214,-0.377
-0.018,-0.009,-0.822
-0.441,-0.443,-0.771
-1.070,-0.630,-0.227
-1.262,-0.559,-0.132
-0.856,-0.142,-0.410
-0.285,0.219,-0.286
0.206,0.024,-0.086
0.916,-0.715,-0.432
1.266,-1.149,-0.450
0.543,-0.459,-0.423
-0.636,0.323,-0.603
-0.964,0.192,0.011
-0.437,-0.180,0.696
-0.089,0.033,0.442
-0.060,0.609,0.017
-0.372,0.693,0.206
-0.792,0.030,0.625
-0.382,-0.994,0.749
0.756,-1.546,0.180
1.602,-0.870,-0.628
1.796,0.367,-0.801
1.313,0.792,-0.734
0.486,0.222,-0.467
0.160,-0.514,0.320
0.216,-0.791,0.466
0.125,-0.538,-0.174
-0.119,-0.162,-0.243
-0.132,-0.178,-0.159
0.411,-0.680,0.074
1.270,-1.113,0.943
2.094,-0.696,0.639
1.996,0.488,-0.671
0.591,1.135,-0.911
-0.961,0.398,-0.291
-1.590,-0.655,0.164
-1.040,-0.975,0.024
0.171,-0.862,-0.469
1.113,-0.396,-0.527
1.267,0.640,-0.115
0.784,1.652,0.020
0.447,1.650,-0.501
0.455,0.685,-0.706
0.101,-0.188,-0.104
-0.551,-0.418,0.037
-0.814,-0.112,-0.147
-0.194,0.218,-0.141
1.061,0.000,-0.401
1.616,-0.231,-0.231
0.799,0.330,0.055
-0.632,1.249,-0.006
-1.199,1.608,0.186
-0.235,1.164,-0.073
0.743,0.573,-0.162
0.650,0.425,0.352
0.014,0.325,0.077
-0.566,-0.147,-0.203
-0.385,-0.707,0.326
0.304,-0.641,0.507
0.570,0.210,-0.026
0.280,0.824,-0.048
-0.114,0.673,0.461
-0.058,0.366,0.426
0.243,0.311,-0.223
0.288,0.379,-0.827
0.083,0.324,-0.492
-0.207,0.203,0.006
-0.514,0.012,0.041
-0.370,-0.388,0.214
0.558,-0.609,0.057
1.366,-0.359,-0.193
1.404,-0.035,0.129
0.991,-0.088,0.482
0.361,-0.182,0.347
-0.319,0.007,-0.032
-0.645,-0.070,0.219
-0.304,-0.234,0.688
0.090,0.167,0.215
-0.110,0.721,-0.086
-0.267,0.785,0.207
-0.100,0.374,0.228
0.171,-0.188,0.427
0.527,-0.765,0.211
0.510,-1.289,-0.336
0.492,-1.551,0.009
0.579,-1.204,0.177
0.088,-0.141,-0.137
-0.324,0.995,-0.050
-0.336,1.432,-0.032
-0.375,1.100,0.209
-0.082,0.398,0.680
0.616,-0.470,0.280
0.956,-1.326,-0.027
0.351,-1.642,0.512
-0.630,-1.435,0.627
-0.868,-1.241,0.342
-0.346,-0.879,0.361
0.231,0.052,0.067
0.577,1.049,-0.238
0.552,1.261,0.177
0.307,0.674,0.557
0.331,0.079,0.650
0.598,-0.205,0.338
0.600,-0.625,0.251
0.195,-1.280,0.858
-0.435,-1.658,0.826
-0.720,-1.310,0.648
-0.160,-0.464,0.443
0.131,0.215,0.068
-0.219,0.528,0.493
0.041,0.573,0.530
0.863,0.515,0.163
1.442,0.530,0.275
1.245,0.473,0.012
0.440,0.272,-0.134
-0.250,-0.123,0.317
-0.762,-0.542,0.348
-1.033,-0.506,0.445
-0.601,-0.173,0.873
0.311,0.152,0.817
0.827,0.618,0.707
0.725,1.121,0.391
0.443,1.174,-0.009
0.311,0.752,0.260
0.054,0.264,0.463
-0.623,-0.191,0.475
-1.214,-0.754,0.518
-1.398,-1.300,0.536
-1.113,-1.181,0.786
-0.332,-0.304,0.570
0.475,0.644,0.290
0.962,1.203,0.483
0.872,1.027,0.173
0.129,0.235,0.306
-0.714,-0.494,0.891
-1.337,-0.705,0.457
-1.558,-0.465,-0.040
-1.263,-0.149,-0.037
-0.875,-0.009,0.079
-0.542,-0.299,0.259
-0.254,-0.996,0.350
-0.024,-1.476,0.343
-0.070,-1.128,0.355
-0.831,0.094,0.199
-1.763,1.238,-0.295
-1.993,1.311,-0.440
-1.536,0.477,-0.169
-0.970,-0.597,0.174
-0.656,-1.248,0.565
-0.872,-1.183,0.653
-1.157,-0.720,0.321
-0.491,-0.273,0.007
0.470,0.010,-0.016
0.584,0.225,-0.136
-0.122,0.271,-0.280
-1.062,0.005,-0.001
-1.450,-0.337,0.369
-1.076,-0.595,0.339
-0.491,-0.688,0.071
-0.366,-0.368,-0.178
-0.952,0.231,0.043
-1.484,0.536,0.549
-1.046,0.309,0.600
0.061,-0.085,0.308
0.741,-0.248,-0.293
0.169,-0.338,-0.411
-0.850,-0.416,0.225
-1.050,-0.022,0.447
-0.384,0.705,-0.163
0.687,0.894,-0.841
1.004,0.509,-0.361
-0.016,0.110,0.451
-1.009,-0.346,0.765
-0.425,-0.481,0.758
1.167,0.248,-0.024
1.852,1.273,-0.549
1.011,1.713,-0.245
-0.708,1.291,0.155
-1.657,0.507,0.552
-0.640,-0.129,0.587
1.094,-0.389,0.067
1.900,-0.282,-0.415
1.201,-0.088,-0.214
-0.348,0.301,0.206
-1.130,0.751,0.097
-0.573,0.929,-0.361
0.337,0.895,-0.622
0.429,0.527,0.029
-0.145,0.068,0.754
-0.500,0.007,0.561
-0.108,0.133,0.072
0.713,0.055,-0.371
0.575,-0.162,-0.229
-0.652,-0.284,0.402
-1.501,-0.419,0.514
-1.195,-0.573,0.388
-0.113,-0.359,0.246
0.650,0.333,-0.433
0.420,0.923,-0.803
-0.246,0.750,-0.050
-0.502,0.127,0.634
-0.046,-0.295,0.028
0.653,-0.489,-0.658
0.849,-0.648,-0.228
0.381,-0.859,0.246
-0.560,-0.784,0.430
-1.251,-0.285,0.102
-0.913,-0.093,-0.316
0.231,-0.491,-0.205
0.973,-0.826,-0.363
0.571,-0.666,-0.014
-0.226,-0.451,0.079
-1.041,-0.749,-0.541
-1.357,-1.251,-0.204
-0.744,-1.468,0.304
-0.033,-1.255,0.136
0.310,-0.843,-0.241
-0.108,-0.661,0.059
-0.462,-0.548,0.546
0.212,-0.357,0.397
0.847,-0.080,0.153
0.695,0.419,-0.309
-0.079,0.917,-0.550
-0.683,1.007,-0.507
-0.796,0.400,-0.244
-0.685,-0.458,0.294
-0.278,-0.900,0.113
0.092,-0.839,0.033
0.345,-0.266,0.262
0.169,0.516,-0.129
-0.336,0.887,-0.523
-0.304,0.392,-0.333
-0.135,-0.493,0.400
-0.268,-0.535,0.659
-0.602,0.141,0.215
-0.679,0.403,0.070
0.083,0.013,-0.042
0.795,-0.465,-0.245
0.459,-0.382,-0.032
-0.482,0.266,0.101
-1.118,0.991,-0.082
-1.117,1.368,-0.039
-0.558,1.157,-0.003
0.212,0.408,-0.398
0.465,-0.549,-0.434
0.124,-0.934,0.328
-0.314,-0.442,0.363
-0.473,0.247,-0.241
-0.332,0.575,-0.069
-0.600,0.442,-0.069
-1.067,0.112,-0.167
-0.788,-0.119,-0.059
-0.414,-0.260,-0.512
-0.208,-0.269,-0.243
0.398,-0.146,0.455
0.795,0.021,0.173
0.679,0.269,0.226
0.457,0.551,0.364
0.394,0.753,-0.569
0.553,0.642,-1.028
0.282,0.155,-0.603
-0.413,-0.129,-0.172
-0.204,0.003,0.022
0.709,0.051,-0.183
1.127,-0.055,-0.303
1.202,-0.113,-0.296
0.936,-0.141,-0.267
0.385,-0.120,0.063
0.181,0.175,0.039
0.096,0.887,-0.391
-0.017,1.433,-0.114
0.136,1.212,0.240
0.395,0.430,-0.098
0.667,-0.349,-0.005
0.720,-0.657,0.017
0.291,-0.616,-0.453
0.111,-0.725,-0.200
0.249,-0.888,-0.125
-0.051,-0.514,-0.484
-0.377,0.344,-0.442
-0.481,0.953,-0.515
-0.408,1.004,-0.347
0.259,0.557,-0.261
0.825,-0.159,-0.473
0.838,-0.504,-0.085
0.708,-0.398,-0.089
0.200,-0.348,-0.460
-0.353,-0.336,-0.174
-0.559,-0.193,0.036
-0.744,0.045,-0.201
-0.768,0.217,-0.187
-0.521,0.017,0.268
-0.066,-0.380,0.224
0.402,-0.453,-0.302
0.300,-0.173,-0.377
-0.250,0.098,-0.134
-0.309,0.207,-0.282
-0.011,0.096,-0.639
-0.301,-0.304,-0.214
-0.604,-0.810,0.125
-0.273,-1.025,-0.346
0.301,-0.636,-0.645
0.684,0.061,-0.713
0.416,0.321,-0.625
0.000,-0.083,-0.268
-0.037,-0.625,0.151
0.164,-0.616,-0.170
0.468,-0.175,-0.964
0.561,-0.074,-0.831
0.526,-0.442,-0.508
0.471,-0.744,-0.390
0.622,-0.600,-0.241
0.865,-0.105,-0.466
0.769,0.336,-0.139
0.852,0.352,0.215
0.929,-0.109,-0.278
0.743,-0.743,-0.337
0.724,-1.205,-0.260
0.405,-1.040,-0.438
-0.094,-0.296,-0.177
-0.136,0.158,-0.420
0.165,0.025,-0.719
0.538,-0.370,-0.220
0.490,-0.715,-0.322
0.248,-0.661,-0.613
0.400,-0.302,-0.463
0.475,-0.109,-0.543
0.446,-0.179,-0.139
0.589,-0.293,0.017
0.573,-0.445,-0.632
0.523,-0.808,-0.790
0.360,-1.150,-0.745
-0.121,-1.045,-0.532
-0.266,-0.738,-0.149
-0.034,-0.527,-0.234
0.235,-0.088,-0.549
0.489,0.571,-0.651
0.490,0.754,-0.270
0.511,0.262,-0.092
0.752,-0.107,-0.384
0.785,0.074,-0.456
0.531,0.053,-0.441
0.392,-0.514,-0.546
0.200,-0.833,-0.117
-0.135,-0.589,0.194
-0.197,-0.058,-0.412
0.015,0.653,-0.618
0.453,1.132,-0.616
0.585,0.971,-0.440
0.344,0.523,0.200
0.068,0.366,-0.162
-0.521,0.318,-0.330
-0.684,-0.037,0.072
-0.097,-0.305,-0.299
0.634,0.000,-0.418
1.013,0.496,-0.202
0.658,0.662,-0.181
0.172,0.500,0.191
-0.049,0.159,0.294
-0.196,-0.078,-0.201
-0.172,0.108,-0.374
0.118,0.415,-0.420
0.329,0.275,-0.528
0.273,-0.161,-0.142
0.209,-0.336,0.319
0.090,-0.129,0.121
0.015,0.094,-0.371
0.084,0.165,-0.413
-0.121,0.340,-0.207
-0.475,0.567,-0.450
-0.408,0.426,-0.517
-0.017,-0.054,0.127
0.369,-0.250,0.284
0.621,0.017,0.107
0.742,0.427,-0.071
0.463,0.672,-0.515
-0.134,0.450,-0.335
-0.348,0.107,-0.112
-0.622,0.016,-0.259
-0.807,-0.199,0.066
-0.102,-0.654,0.194
0.382,-0.803,0.009
0.301,-0.277,0.362
0.359,0.526,0.098
0.016,0.842,-0.620
-0.355,0.375,0.192
0.079,-0.266,0.898
0.445,-0.383,0.414
0.390,-0.067,0.170
0.283,0.079,-0.063
0.007,-0.078,0.153
-0.269,-0.134,0.318
-0.484,-0.121,-0.386
-0.235,0.020,-0.587
0.897,0.225,-0.586
1.787,0.075,-0.260
1.482,-0.183,0.393
0.337,-0.326,0.254
-0.628,-0.490,0.233
-0.482,-0.673,0.507
0.420,-0.641,0.126
0.760,-0.162,-0.181
0.053,0.363,0.200
-0.677,0.650,0.095
-0.602,0.756,-0.069
0.393,0.394,0.152
1.349,-0.231,-0.268
1.071,-0.543,-0.384
0.347,-0.643,0.050
0.077,-0.817,0.307
0.226,-0.880,0.376
0.343,-0.630,0.078
0.070,-0.085,-0.223
-0.186,0.469,-0.359
-0.304,0.315,-0.277
-0.132,-0.310,0.025
0.434,-0.341,0.229
0.748,0.112,0.200
0.446,0.272,0.041
0.057,0.075,-0.013
0.059,-0.193,-0.175
0.195,-0.241,0.251
0.586,0.004,0.655
1.089,0.103,-0.163
1.105,-0.146,-0.311
0.717,-0.501,0.211
-0.122,-0.740,0.324
-0.626,-0.687,0.353
-0.256,-0.322,0.142
0.271,0.066,0.294
0.572,0.524,0.421
0.159,0.991,0.009
-0.333,0.524,-0.181
-0.140,-0.802,0.377
0.280,-1.273,0.964
0.713,-0.134,-0.019
0.813,1.007,-0.936
0.718,0.785,-0.550
0.557,-0.157,-0.149
0.163,-0.921,0.358
-0.023,-0.917,0.377
-0.064,-0.050,-0.057
-0.115,0.765,-0.060
-0.130,0.800,0.252
0.127,0.537,0.670
0.658,0.548,0.608
0.632,0.677,0.139
0.119,0.744,0.068
-0.044,0.613,0.232
0.459,0.239,-0.167
0.890,-0.150,-0.473
0.531,-0.266,-0.062
0.012,-0.084,0.250
-0.167,0.080,0.126
-0.180,0.035,0.040
0.166,-0.057,0.186
0.954,0.009,-0.119
1.230,-0.011,-0.528
0.561,-0.216,-0.021
-0.100,-0.260,0.463
-0.318,-0.135,0.307
-0.301,0.058,0.282
-0.205,0.350,0.202
-0.323,0.585,-0.167
-0.357,0.328,-0.050
-0.209,-0.463,0.340
-0.421,-1.122,0.189
-0.530,-1.189,0.145
-0.189,-0.689,0.357
0.046,-0.039,0.175
0.108,0.287,0.095
-0.207,0.360,0.282
-0.814,0.426,0.305
-0.946,0.531,0.044
-0.761,0.546,-0.076
-0.358,0.326,0.241
0.278,-0.069,0.177
0.402,-0.450,-0.255
0.121,-0.482,-0.271
-0.047,-0.238,-0.160
-0.150,-0.003,-0.115
-0.390,0.445,0.062
-0.647,0.880,0.052
-0.448,0.685,-0.015
-0.163,0.156,0.480
-0.318,-0.128,0.667
-0.366,-0.227,0.279
0.132,-0.165,0.296
0.453,0.204,-0.073
0.084,0.542,-0.179
-0.132,0.592,0.569
-0.089,0.511,0.336
-0.122,0.324,0.161
0.174,-0.027,0.279
0.158,-0.334,-0.325
-0.248,-0.358,-0.064
-0.307,-0.310,0.246
-0.423,-0.371,-0.068
-0.298,-0.492,0.251
0.134,-0.776,0.444
0.113,-1.028,0.416
0.243,-0.920,0.418
0.724,-0.534,-0.066
0.949,-0.096,-0.229
0.948,0.139,-0.002
0.659,-0.009,-0.335
0.064,-0.459,-0.191
-0.458,-0.814,0.447
-0.724,-0.783,0.236
-0.512,-0.513,0.279
0.396,-0.196,0.214
0.935,-0.096,-0.732
0.484,-0.605,-0.574
-0.186,-1.536,0.452
-0.819,-2.114,0.680
-0.856,-1.714,0.529
-0.230,-0.388,0.161
-0.013,0.832,-0.446
-0.083,0.948,-0.095
-0.068,0.071,0.198
-0.385,-1.030,-0.054
-0.563,-1.563,0.379
-0.314,-1.255,0.018
-0.346,-0.522,-0.639
-0.437,-0.122,-0.428
-0.586,-0.232,-0.241
-0.855,-0.336,0.068
-0.591,-0.540,0.076
-0.112,-1.014,0.138
0.314,-1.078,0.484
0.330,-0.597,0.483
-0.300,-0.150,0.411
-0.836,0.075,0.105
-0.844,0.104,-0.441
-0.450,-0.055,-0.586
-0.420,-0.247,0.282
-0.766,-0.318,0.550
-0.810,-0.413,0.037
-0.533,-0.529,0.414
-0.268,-0.479,0.251
-0.245,-0.419,-0.039
0.127,-0.470,0.334
0.580,-0.598,0.337
0.530,-0.652,0.063
0.236,-0.471,-0.488
-0.458,-0.150,-0.490
-0.949,-0.023,0.086
-0.718,-0.324,0.394
-0.080,-0.557,0.289
0.506,-0.363,0.089
0.526,-0.106,0.218
0.102,-0.123,0.122
-0.405,-0.531,0.202
-0.527,-1.007,0.560
-0.449,-0.996,0.164
-0.389,-0.488,-0.496
-0.055,-0.037,-0.782
-0.063,0.037,-0.537
-0.318,-0.157,0.125
-0.420,-0.535,0.427
-0.540,-0.707,0.446
-0.177,-0.326,0.370
0.384,0.008,-0.072
0.695,-0.278,-0.289
0.658,-0.691,-0.090
-0.073,-0.760,-0.063
-0.701,-0.734,0.077
-0.738,-0.607,0.488
-0.654,-0.222,0.375
-0.542,0.000,0.125
-0.519,-0.128,0.095
-0.755,-0.118,-0.213
-0.934,0.203,-0.224
-0.735,0.357,-0.139
-0.513,0.068,-0.052
-0.111,-0.354,0.403
0.544,-0.616,0.230
0.670,-0.768,-0.210
0.328,-0.843,-0.207
-0.303,-0.739,-0.134
-0.944,-0.464,0.013
-0.941,-0.363,0.068
-0.586,-0.542,0.082
-0.361,-0.551,0.327
-0.361,-0.218,0.553
-0.360,0.257,0.177
-0.023,0.559,-0.652
0.399,0.370,-0.809
0.720,-0.195,-0.314
0.931,-0.744,0.048
0.609,-0.744,0.547
0.041,-0.168,0.504
-0.086,0.231,-0.366
0.093,0.281,-0.348
0.110,0.213,-0.131
-0.468,0.038,-0.270
-0.922,-0.158,0.213
-0.471,-0.409,0.225
0.093,-0.511,0.084
0.388,-0.253,0.533
0.455,0.038,0.480
0.389,0.261,0.105
0.423,0.511,0.134
0.188,0.519,0.163
-0.043,0.132,-0.085
0.102,-0.309,0.150
0.018,-0.261,0.572
-0.430,0.224,0.321
-0.638,0.652,-0.160
-0.746,0.932,-0.320
-1.046,0.993,-0.023
-0.804,0.802,-0.015
0.027,0.445,-0.290
0.577,-0.071,0.205
0.434,-0.330,0.529
-0.333,0.011,0.351
-1.014,0.689,0.475
-0.895,1.060,0.059
-0.016,0.817,-0.382
0.930,0.311,-0.252
0.805,-0.170,-0.135
-0.107,-0.575,0.329
-0.370,-0.859,0.507
-0.089,-0.756,0.170
0.076,-0.299,-0.216
-0.066,-0.057,-0.750
-0.435,0.052,-0.615
-0.682,0.253,-0.081
-0.647,0.266,-0.130
-0.120,0.293,0.041
0.348,0.413,0.316
0.169,0.264,0.068
-0.060,-0.190,0.152
-0.191,-0.518,0.300
-0.302,-0.341,-0.051
-0.037,-0.081,-0.266
0.119,-0.140,-0.171
-0.180,-0.350,0.004
-0.657,-0.326,0.199
-1.147,0.124,0.001
-0.973,0.438,-0.354
0.043,0.172,-0.265
0.977,-0.477,-0.236
1.216,-1.180,-0.191
0.912,-1.470,0.000
0.293,-1.027,0.301
-0.283,-0.124,0.770
